Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,DATE
Public Class,org.jfree.chart.entity.CategoryItemEntity,3,11,69,12/02/2005
Public Class,org.jfree.chart.entity.ChartEntity,14,19,75,12/02/2005
Public Class,org.jfree.chart.entity.ContourEntity,3,6,75,12/02/2005
Public Class,org.jfree.chart.entity.LegendItemEntity,2,5,70,12/02/2005
Public Class,org.jfree.chart.entity.PieSectionEntity,4,10,70,12/02/2005
Public Class,org.jfree.chart.entity.StandardEntityCollection,9,11,54,12/02/2005
Public Class,org.jfree.chart.entity.TickLabelEntity,2,1,100,12/02/2005
Public Class,org.jfree.chart.entity.XYAnnotationEntity,2,4,50,12/02/2005
Public Class,org.jfree.chart.entity.XYItemEntity,3,9,69,12/02/2005
Public Class,org.jfree.chart.entity.junit.CategoryItemEntityTests,18,5,0,12/02/2005
Public Class,org.jfree.chart.entity.junit.ContourEntityTests,17,5,0,12/02/2005
Public Class,org.jfree.chart.entity.junit.EntityPackageTests,9,3,0,12/02/2005
Public Class,org.jfree.chart.entity.junit.LegendItemEntityTests,17,5,0,12/02/2005
Public Class,org.jfree.chart.entity.junit.PieSectionEntityTests,18,5,0,12/02/2005
Public Class,org.jfree.chart.entity.junit.StandardEntityCollectionTests,18,5,0,12/02/2005
Public Class,org.jfree.chart.entity.junit.TickLabelEntityTests,17,5,0,12/02/2005
Public Class,org.jfree.chart.entity.junit.XYItemEntityTests,18,5,0,12/02/2005
Public Class,org.jfree.chart.event.AxisChangeEvent,1,2,0,12/02/2005
Public Class,org.jfree.chart.event.ChartChangeEvent,2,7,57,12/02/2005
Public Class,org.jfree.chart.event.ChartChangeEventType,2,5,72,12/02/2005
Public Class,org.jfree.chart.event.ChartProgressEvent,1,7,77,12/02/2005
Public Class,org.jfree.chart.event.PlotChangeEvent,1,2,0,12/02/2005
Public Class,org.jfree.chart.event.RendererChangeEvent,0,2,0,12/02/2005
Public Class,org.jfree.chart.event.TitleChangeEvent,1,2,0,12/02/2005
Public Class,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,1,3,33,12/02/2005
Public Class,org.jfree.chart.imagemap.ImageMapUtilities,12,5,0,12/02/2005
Public Class,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,1,1,0,12/02/2005
Public Class,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,1,1,0,12/02/2005
Public Class,org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,1,1,0,12/02/2005
Public Class,org.jfree.chart.junit.AreaChartTests,24,8,37,12/02/2005
Public Class,org.jfree.chart.junit.BarChart3DTests,24,8,37,12/02/2005
Public Class,org.jfree.chart.junit.BarChartTests,24,8,37,12/02/2005
Public Class,org.jfree.chart.junit.ChartPackageTests,26,1,0,12/02/2005
Public Class,org.jfree.chart.junit.ChartPanelTests,10,7,0,12/02/2005
Public Class,org.jfree.chart.junit.ChartRenderingInfoTests,17,6,0,12/02/2005
Public Class,org.jfree.chart.junit.GanttChartTests,25,11,54,12/02/2005
Public Class,org.jfree.chart.junit.JFreeChartTestSuite,20,2,0,12/02/2005
Public Class,org.jfree.chart.junit.JFreeChartTests,29,10,80,12/02/2005
Public Class,org.jfree.chart.junit.LegendItemCollectionTests,21,5,0,12/02/2005
Public Class,org.jfree.chart.junit.LegendItemTests,20,5,0,12/02/2005
Public Class,org.jfree.chart.junit.LineChart3DTests,24,8,37,12/02/2005
Public Class,org.jfree.chart.junit.LineChartTests,24,8,37,12/02/2005
Public Class,org.jfree.chart.junit.MeterChartTests,13,3,0,12/02/2005
Public Class,org.jfree.chart.junit.PieChart3DTests,15,6,66,12/02/2005
Public Class,org.jfree.chart.junit.PieChartTests,8,5,60,12/02/2005
Public Class,org.jfree.chart.junit.ScatterPlotTests,22,7,42,12/02/2005
Public Class,org.jfree.chart.junit.StackedAreaChartTests,24,8,37,12/02/2005
Public Class,org.jfree.chart.junit.StackedBarChart3DTests,24,8,37,12/02/2005
