Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,DATE
Public Class,com.jrefinery.chart.demo.SampleXYDataset,4,8,37,12/30/2001
Public Class,com.jrefinery.chart.demo.SampleXYDataset2,4,6,70,12/30/2001
Public Class,com.jrefinery.chart.demo.SampleXYDatasetThread,3,2,0,12/30/2001
Public Class,com.jrefinery.chart.demo.Test,6,2,50,12/30/2001
Public Class,com.jrefinery.chart.event.AxisChangeEvent,1,2,0,12/30/2001
Public Class,com.jrefinery.chart.event.ChartChangeEvent,1,7,77,12/30/2001
Public Class,com.jrefinery.chart.event.LegendChangeEvent,1,1,0,12/30/2001
Public Class,com.jrefinery.chart.event.PlotChangeEvent,1,1,0,12/30/2001
Public Class,com.jrefinery.chart.event.TitleChangeEvent,1,1,0,12/30/2001
Public Class,com.jrefinery.chart.ui.AxisPropertyEditPanel,20,19,88,12/30/2001
Public Class,com.jrefinery.chart.ui.ChartPropertyEditPanel,19,9,73,12/30/2001
Public Class,com.jrefinery.chart.ui.PlotPropertyEditPanel,17,13,78,12/30/2001
Public Class,com.jrefinery.chart.ui.TitlePropertyEditPanel,16,8,68,12/30/2001
Public Interface,com.jrefinery.chart.AxisRange,0,3,0,12/30/2001
Public Interface,com.jrefinery.chart.CategoryPlot,2,3,0,12/30/2001
Public Interface,com.jrefinery.chart.CombinableAxis,2,6,0,12/30/2001
Public Interface,com.jrefinery.chart.HorizontalAxis,3,2,0,12/30/2001
Public Interface,com.jrefinery.chart.HorizontalCategoryItemRenderer,4,1,0,12/30/2001
Public Interface,com.jrefinery.chart.HorizontalValuePlot,1,2,0,12/30/2001
Public Interface,com.jrefinery.chart.VerticalAxis,3,2,0,12/30/2001
Public Interface,com.jrefinery.chart.VerticalValuePlot,1,2,0,12/30/2001
Public Interface,com.jrefinery.chart.XYItemRenderer,4,1,0,12/30/2001
Public Interface,com.jrefinery.chart.data.PlotFitAlgorithm,2,3,0,12/30/2001
Public Interface,com.jrefinery.chart.event.AxisChangeListener,1,1,0,12/30/2001
Public Interface,com.jrefinery.chart.event.ChartChangeListener,1,1,0,12/30/2001
Public Interface,com.jrefinery.chart.event.LegendChangeListener,1,1,0,12/30/2001
Public Interface,com.jrefinery.chart.event.PlotChangeListener,1,1,0,12/30/2001
Public Interface,com.jrefinery.chart.event.TitleChangeListener,1,1,0,12/30/2001
