Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,DATE
Public Class,org.jfree.chart.labels.AbstractXYItemLabelGenerator,10,13,75,06/02/2005
Public Class,org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator,8,4,87,06/02/2005
Public Class,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,9,4,87,06/02/2005
Public Class,org.jfree.chart.labels.CustomXYToolTipGenerator,5,8,68,06/02/2005
Public Class,org.jfree.chart.labels.HighLowItemLabelGenerator,10,6,55,06/02/2005
Public Class,org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,9,4,87,06/02/2005
Public Class,org.jfree.chart.labels.IntervalCategoryToolTipGenerator,9,4,87,06/02/2005
Public Class,org.jfree.chart.labels.ItemLabelAnchor,2,4,74,06/02/2005
Public Class,org.jfree.chart.labels.ItemLabelPosition,2,8,70,06/02/2005
Public Class,org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,13,8,77,06/02/2005
Public Class,org.jfree.chart.labels.StandardCategoryItemLabelGenerator,4,4,87,06/02/2005
Public Class,org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,6,6,83,06/02/2005
Public Class,org.jfree.chart.labels.StandardCategoryToolTipGenerator,4,4,87,06/02/2005
Public Class,org.jfree.chart.labels.StandardContourToolTipGenerator,11,2,50,06/02/2005
Public Class,org.jfree.chart.labels.StandardPieItemLabelGenerator,6,6,94,06/02/2005
Public Class,org.jfree.chart.labels.StandardPieSectionLabelGenerator,5,7,100,06/02/2005
Public Class,org.jfree.chart.labels.StandardXYItemLabelGenerator,5,7,92,06/02/2005
Public Class,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,6,6,83,06/02/2005
Public Class,org.jfree.chart.labels.StandardXYToolTipGenerator,5,8,87,06/02/2005
Public Class,org.jfree.chart.labels.StandardXYZToolTipGenerator,10,9,75,06/02/2005
Public Class,org.jfree.chart.labels.SymbolicXYItemLabelGenerator,10,5,100,06/02/2005
Public Class,org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests,16,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.BoxAndWhiskerXYToolTipGeneratorTests,17,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.CustomXYItemLabelGeneratorTests,16,4,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.HighLowItemLabelGeneratorTests,17,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.IntervalCategoryLabelGeneratorTests,18,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.ItemLabelAnchorTests,13,4,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.ItemLabelPositionTests,13,4,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.LabelsPackageTests,18,3,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.StandardCategoryItemLabelGeneratorTests,19,6,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.StandardCategoryToolTipGeneratorTests,18,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.StandardContourToolTipGeneratorTests,13,3,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.StandardPieItemLabelGeneratorTests,17,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.StandardPieSectionLabelGeneratorTests,16,6,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.StandardXYLabelGeneratorTests,18,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.StandardXYToolTipGeneratorTests,18,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.StandardXYZToolTipGeneratorTests,19,5,0,06/02/2005
Public Class,org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests,14,5,0,06/02/2005
Public Class,org.jfree.chart.needle.ArrowNeedle,11,3,50,06/02/2005
Public Class,org.jfree.chart.needle.LineNeedle,8,2,100,06/02/2005
Public Class,org.jfree.chart.needle.LongNeedle,9,3,100,06/02/2005
Public Class,org.jfree.chart.needle.MiddlePinNeedle,11,2,100,06/02/2005
Public Class,org.jfree.chart.needle.PinNeedle,11,2,100,06/02/2005
Public Class,org.jfree.chart.needle.PlumNeedle,9,2,100,06/02/2005
Public Class,org.jfree.chart.needle.PointerNeedle,8,2,100,06/02/2005
Public Class,org.jfree.chart.needle.ShipNeedle,10,2,100,06/02/2005
Public Class,org.jfree.chart.needle.WindNeedle,5,3,100,06/02/2005
Public Class,org.jfree.chart.plot.CategoryMarker,5,5,70,06/02/2005
Public Class,org.jfree.chart.plot.CategoryPlot,64,146,96,06/02/2005
Public Class,org.jfree.chart.plot.CombinedDomainCategoryPlot,21,21,75,06/02/2005
Public Class,org.jfree.chart.plot.CombinedDomainXYPlot,25,23,78,06/02/2005
Public Class,org.jfree.chart.plot.CombinedRangeCategoryPlot,26,19,73,06/02/2005
Public Class,org.jfree.chart.plot.CombinedRangeXYPlot,26,23,78,06/02/2005
Public Class,org.jfree.chart.plot.CompassPlot,40,26,90,06/02/2005
Public Class,org.jfree.chart.plot.ContourPlot,54,76,95,06/02/2005
Public Class,org.jfree.chart.plot.CrosshairState,3,11,74,06/02/2005
Public Class,org.jfree.chart.plot.DatasetRenderingOrder,2,4,68,06/02/2005
Public Class,org.jfree.chart.plot.DefaultDrawingSupplier,17,15,83,06/02/2005
Public Class,org.jfree.chart.plot.DialShape,2,4,70,06/02/2005
Public Class,org.jfree.chart.plot.FastScatterPlot,36,37,87,06/02/2005
Public Class,org.jfree.chart.plot.IntervalMarker,5,8,68,06/02/2005
Public Class,org.jfree.chart.plot.JThermometer,17,26,77,06/02/2005
Public Class,org.jfree.chart.plot.MeterInterval,11,10,65,06/02/2005
Public Class,org.jfree.chart.plot.MeterPlot,50,49,92,06/02/2005
Public Class,org.jfree.chart.plot.MultiplePiePlot,30,11,70,06/02/2005
Public Class,org.jfree.chart.plot.PieLabelDistributor,7,12,41,06/02/2005
Public Class,org.jfree.chart.plot.PieLabelRecord,1,15,79,06/02/2005
Public Class,org.jfree.chart.plot.PiePlot,60,101,95,06/02/2005
Public Class,org.jfree.chart.plot.PiePlot3D,39,8,81,06/02/2005
Public Class,org.jfree.chart.plot.PiePlotState,2,21,89,06/02/2005
Public Class,org.jfree.chart.plot.PlotOrientation,2,4,68,06/02/2005
Public Class,org.jfree.chart.plot.PlotRenderingInfo,12,14,74,06/02/2005
Public Class,org.jfree.chart.plot.PlotState,2,2,0,06/02/2005
Public Class,org.jfree.chart.plot.PolarPlot,45,53,92,06/02/2005
Public Class,org.jfree.chart.plot.RingPlot,38,16,70,06/02/2005
Public Class,org.jfree.chart.plot.SeriesRenderingOrder,2,4,68,06/02/2005
