FileName,PercentLackOfCohesion-Real,PercentLackOfCohesion-Predicted,CountLineCode-Real,CountLineCode-Predicted,SumCyclomatic-Real,SumCyclomatic-Predicted,CountDeclMethodAll-Real,CountDeclMethodAll-Predicted
org.jfree.chart.plot.junit.MeterPlotTests.csv,0.0,NaN,163.0,227.720722407838,9.0,11.638466483477062,18.0,19.612655317657445,
org.jfree.chart.plot.junit.PiePlotTests.csv,0.0,NaN,425.0,573.1986122921195,22.0,26.894828771429925,25.0,27.995237751772294,
org.jfree.chart.plot.junit.PlotPackageTests.csv,0.0,NaN,40.0,47.63346284662332,3.0,3.4363371522094397,15.0,15.43633715220944,
org.jfree.chart.plot.junit.ThermometerPlotTests.csv,0.0,NaN,146.0,177.84942193095506,10.0,10.547684735531705,19.0,19.536723433339077,
org.jfree.chart.plot.junit.XYPlotTests.csv,0.0,NaN,779.0,921.735810227916,49.0,54.2297845706663,41.0,45.23066014252603,
org.jfree.chart.plot.MeterPlot.csv,92.0,91.33199310386588,616.0,713.407812347687,124.0,146.6335150502924,130.0,137.20448200834997,
org.jfree.chart.plot.PiePlot.csv,96.0,95.29025104584943,1526.0,1486.628500951726,307.0,291.3763125839024,215.0,216.85854516540329,
org.jfree.chart.plot.Plot.csv,94.0,94.27799469280163,571.0,602.64005903608,150.0,160.25980418618812,75.0,75.0221476248098,
org.jfree.chart.plot.PlotOrientation.csv,70.0,72.87342939416254,40.0,40.02589190630069,10.0,9.906624631030166,17.0,16.906624631030166,
org.jfree.chart.plot.ThermometerPlot.csv,96.0,95.8464817476953,750.0,805.3576706174035,165.0,175.21950949153882,152.0,152.6553008595281,
org.jfree.chart.plot.ValueAxisPlot.csv,0.0,NaN,3.0,2.8404041669445186,1.0,0.8404041669445186,1.0,0.8404041669445186,
org.jfree.chart.plot.XYPlot.csv,97.0,97.04348800666132,2633.0,2830.406494433807,620.0,662.0852585449907,291.0,294.1195916195335,
org.jfree.chart.renderer.AbstractRenderer.csv,97.0,98.17168541051737,1454.0,1775.361003334789,384.0,469.42508578946996,199.0,224.63407611129452,
org.jfree.chart.renderer.junit.RendererPackageTests.csv,0.0,NaN,16.0,10.404983166512325,2.0,NaN,14.0,NaN,
org.jfree.chart.renderer.NotOutlierException.csv,0.0,NaN,5.0,NaN,1.0,NaN,44.0,NaN,
org.jfree.chart.renderer.Outlier.csv,59.0,59.6591576579622,65.0,63.10074216866805,17.0,16.309197874932856,23.0,22.890140390339564,
org.jfree.chart.renderer.OutlierList.csv,70.0,69.77793512171358,47.0,49.16811886432076,11.0,11.444129756572835,21.0,3.012744858800175,
org.jfree.chart.renderer.OutlierListCollection.csv,70.0,74.0626729216445,49.0,50.85714630244338,12.0,12.60940093824663,20.0,3.9524419595054323,
org.jfree.chart.resources.JFreeChartResources.csv,0.0,NaN,12.0,NaN,1.0,NaN,51.0,NaN,
org.jfree.chart.servlet.ChartDeleter.csv,40.0,NaN,28.0,29.68059814679386,7.0,NaN,17.0,NaN,
org.jfree.chart.servlet.DisplayChart.csv,0.0,NaN,49.0,54.179269754984645,11.0,11.923306236067688,15.0,NaN,
org.jfree.chart.servlet.ServletUtilities.csv,71.0,113.79982852870403,168.0,201.24886365078538,35.0,41.704145129365585,26.0,28.391120396929814,
org.jfree.chart.urls.CategoryURLGenerator.csv,0.0,NaN,4.0,3.8005419745603275,1.0,0.9367051427262558,1.0,0.9367051427262558,
org.jfree.chart.urls.CustomXYURLGenerator.csv,68.0,80.92847440183493,80.0,86.1835011297247,22.0,24.350784914404517,20.0,19.67961992274774,
org.jfree.chart.urls.junit.CustomXYURLGeneratorTests.csv,0.0,NaN,96.0,95.28134391288465,9.0,8.875835260088808,19.0,18.90066820807105,
org.jfree.chart.urls.junit.StandardPieURLGeneratorTests.csv,0.0,NaN,68.0,76.0553907007237,7.0,7.296152377732955,18.0,18.29615237773297,
org.jfree.chart.urls.junit.UrlsPackageTests.csv,0.0,NaN,19.0,20.496077097321667,3.0,3.4219237269035885,15.0,15.42192372690359,
org.jfree.chart.urls.PieURLGenerator.csv,0.0,NaN,3.0,NaN,1.0,NaN,1.0,NaN,
org.jfree.chart.urls.StandardCategoryURLGenerator.csv,53.0,57.84807857249799,82.0,114.68681238415513,20.0,28.485117757617342,19.0,20.638144626450853,
org.jfree.chart.urls.StandardPieURLGenerator.csv,62.0,77.51388843691953,67.0,79.04562385880035,15.0,16.945311066608316,18.0,18.733364302389916,
org.jfree.chart.urls.StandardXYURLGenerator.csv,60.0,67.82357450614873,62.0,83.56984774296255,14.0,18.997156831179737,17.0,17.615220906529593,
org.jfree.chart.urls.StandardXYZURLGenerator.csv,0.0,NaN,6.0,NaN,1.0,NaN,18.0,18.6436404508738,
org.jfree.chart.urls.TimeSeriesURLGenerator.csv,60.0,67.67514167664575,82.0,89.62615599206046,21.0,22.813842023062865,20.0,20.60461400768761,
org.jfree.chart.urls.XYURLGenerator.csv,0.0,NaN,3.0,NaN,1.0,NaN,1.0,NaN,
org.jfree.chart.urls.XYZURLGenerator.csv,0.0,NaN,3.0,NaN,1.0,NaN,2.0,NaN,
org.jfree.data.DefaultKeyedValue.csv,54.0,66.00474380037525,52.0,56.103537688109085,16.0,18.977263805999534,20.0,21.061778536452927,
