Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,Date
File,AbstractAnnotation.java,,11,,2013-09-13
File,AbstractBlock.java,,39,,2013-09-13
File,AbstractBlockTest.java,,3,,2013-09-13
File,AbstractCategoryItemLabelGenerator.java,,13,,2013-09-13
File,AbstractCategoryItemRenderer.java,,57,,2013-09-13
File,AbstractCategoryItemRendererTest.java,,8,,2013-09-13
File,AbstractDataset.java,,12,,2013-09-13
File,AbstractDialLayer.java,,11,,2013-09-13
File,AbstractDialLayerTest.java,,3,,2013-09-13
File,AbstractIntervalXYDataset.java,,4,,2013-09-13
File,AbstractOverlay.java,,5,,2013-09-13
File,AbstractPieItemLabelGenerator.java,,9,,2013-09-13
File,AbstractPieLabelDistributor.java,,6,,2013-09-13
File,AbstractRenderer.java,,193,,2013-09-13
File,AbstractRendererTest.java,,24,,2013-09-13
File,AbstractSeriesDataset.java,,5,,2013-09-13
File,AbstractXYAnnotation.java,,9,,2013-09-13
File,AbstractXYDataset.java,,3,,2013-09-13
File,AbstractXYItemLabelGenerator.java,,16,,2013-09-13
File,AbstractXYItemRenderer.java,,59,,2013-09-13
File,AbstractXYItemRendererTest.java,,6,,2013-09-13
File,AbstractXYZDataset.java,,1,,2013-09-13
File,Annotation.java,,2,,2013-09-13
File,AnnotationChangeEvent.java,,2,,2013-09-13
File,AnnotationChangeListener.java,,1,,2013-09-13
File,ArcDialFrame.java,,25,,2013-09-13
File,ArcDialFrameTest.java,,4,,2013-09-13
File,AreaChartTest.java,,7,,2013-09-13
File,AreaRenderer.java,,7,,2013-09-13
File,AreaRendererEndType.java,,4,,2013-09-13
File,AreaRendererEndTypeTest.java,,2,,2013-09-13
File,AreaRendererTest.java,,6,,2013-09-13
File,Arrangement.java,,3,,2013-09-13
File,ArrowNeedle.java,,5,,2013-09-13
File,ArrowNeedleTest.java,,3,,2013-09-13
File,AttrStringUtils.java,,15,,2013-09-13
File,Axis.java,,77,,2013-09-13
File,AxisChangeEvent.java,,2,,2013-09-13
File,AxisChangeListener.java,,1,,2013-09-13
File,AxisCollection.java,,6,,2013-09-13
File,AxisEntity.java,,10,,2013-09-13
File,AxisLabelLocation.java,,5,,2013-09-13
File,AxisLocation.java,,7,,2013-09-13
File,AxisLocationTest.java,,3,,2013-09-13
File,AxisSpace.java,,19,,2013-09-13
File,AxisSpaceTest.java,,3,,2013-09-13
File,AxisState.java,,13,,2013-09-13
File,AxisTest.java,,4,,2013-09-13
File,BarChart3DTest.java,,7,,2013-09-13
File,BarChartDemo1.java,,4,,2013-09-13
File,BarChartTest.java,,7,,2013-09-13
File,BarPainter.java,,2,,2013-09-13
File,BarRenderer.java,,49,,2013-09-13
File,BarRenderer3D.java,,17,,2013-09-13
File,BarRenderer3DTest.java,,5,,2013-09-13
File,BarRendererTest.java,,9,,2013-09-13
File,Block.java,,7,,2013-09-13
File,BlockBorder.java,,11,,2013-09-13
File,BlockBorderTest.java,,3,,2013-09-13
File,BlockContainer.java,,14,,2013-09-13
File,BlockContainerTest.java,,3,,2013-09-13
File,BlockFrame.java,,2,,2013-09-13
File,BlockParams.java,,7,,2013-09-13
File,BlockResult.java,,3,,2013-09-13
File,BorderArrangement.java,,10,,2013-09-13
File,BorderArrangementTest.java,,6,,2013-09-13
File,BoxAndWhiskerCalculator.java,,4,,2013-09-13
File,BoxAndWhiskerCalculatorTest.java,,4,,2013-09-13
File,BoxAndWhiskerCategoryDataset.java,,18,,2013-09-13
File,BoxAndWhiskerItem.java,,13,,2013-09-13
File,BoxAndWhiskerItemTest.java,,2,,2013-09-13
File,BoxAndWhiskerRenderer.java,,30,,2013-09-13
File,BoxAndWhiskerRendererTest.java,,22,,2013-09-13
File,BoxAndWhiskerToolTipGenerator.java,,4,,2013-09-13
File,BoxAndWhiskerToolTipGeneratorTest.java,,5,,2013-09-13
File,BoxAndWhiskerXYDataset.java,,11,,2013-09-13
File,BoxAndWhiskerXYToolTipGenerator.java,,4,,2013-09-13
File,BoxAndWhiskerXYToolTipGeneratorTest.java,,5,,2013-09-13
File,BubbleXYItemLabelGenerator.java,,10,,2013-09-13
File,BubbleXYItemLabelGeneratorTest.java,,6,,2013-09-13
File,CSV.java,,6,,2013-09-13
File,CandlestickRenderer.java,,31,,2013-09-13
File,CandlestickRendererTest.java,,7,,2013-09-13
File,CategoryAnchor.java,,4,,2013-09-13
File,CategoryAnchorTest.java,,3,,2013-09-13
File,CategoryAnnotation.java,,1,,2013-09-13
File,CategoryAxis.java,,55,,2013-09-13
File,CategoryAxis3D.java,,5,,2013-09-13
File,CategoryAxis3DTest.java,,2,,2013-09-13
File,CategoryAxisTest.java,,5,,2013-09-13
File,CategoryCrosshairState.java,,7,,2013-09-13
File,CategoryDataset.java,,0,,2013-09-13
