Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,Date
Class,org.jfree.chart.JFreeChartInfo,1,2,0,2007-06-15
Class,org.jfree.chart.editor.DefaultAxisEditor,2,17,87,2007-06-15
Class,org.jfree.chart.editor.DefaultChartEditor,3,8,67,2007-06-15
Class,org.jfree.chart.editor.DefaultColorBarEditor,1,5,51,2007-06-15
Class,org.jfree.chart.editor.DefaultNumberAxisEditor,2,13,73,2007-06-15
Class,org.jfree.chart.editor.DefaultPlotEditor,2,15,83,2007-06-15
Class,org.jfree.chart.editor.DefaultTitleEditor,2,10,73,2007-06-15
Class,org.jfree.chart.editor.PaletteChooserPanel,1,2,0,2007-06-15
Class,org.jfree.chart.renderer.LookupPaintScale.PaintItem,3,5,30,2007-06-15
Class,org.jfree.chart.renderer.category.MinMaxCategoryRenderer.getIcon.(Anon_1),2,3,0,2007-06-15
Class,org.jfree.chart.renderer.category.MinMaxCategoryRenderer.getIcon.(Anon_2),2,3,0,2007-06-15
Class,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Horizontal.(Anon_2),2,2,0,2007-06-15
Class,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Vertical.(Anon_1),2,2,0,2007-06-15
Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsLowerBoundAscending.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsLowerBoundDescending.(Anon_2),2,1,0,2007-06-15
Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsUpperBoundAscending.(Anon_3),2,1,0,2007-06-15
Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsUpperBoundDescending.(Anon_4),2,1,0,2007-06-15
Class,org.jfree.data.xy.WindDataItem,3,6,44,2007-06-15
Class,org.jfree.experimental.chart.swt.ChartComposite.ChartComposite.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.ChartComposite.ChartComposite.(Anon_2),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor,1,9,82,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_2),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_3),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTChartEditor.SWTChartEditor.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTChartEditor.SWTChartEditor.(Anon_2),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTNumberAxisEditor,2,7,50,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTNumberAxisEditor.SWTNumberAxisEditor.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTOtherEditor,1,2,16,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTOtherEditor.SWTOtherEditor.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor,1,5,72,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_2),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_3),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_4),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTPlotEditor,1,5,50,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTStrokeCanvas,1,4,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTStrokeCanvas.SWTStrokeCanvas.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor,1,5,74,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_1),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_2),2,1,0,2007-06-15
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_3),2,1,0,2007-06-15
Class,org.jfree.experimental.swt.SWTPaintCanvas.SWTPaintCanvas.(Anon_1),2,1,0,2007-06-15
Private Class,org.jfree.data.general.CombinedDataset.DatasetInfo,1,1,0,2007-06-15
Private Static Class,org.jfree.chart.axis.DateAxis.DefaultTimeline,3,8,0,2007-06-15
Protected Class,org.jfree.chart.axis.SegmentedTimeline.BaseTimelineSegmentRange,1,1,0,2007-06-15
Protected Class,org.jfree.chart.axis.SegmentedTimeline.SegmentRange,1,6,66,2007-06-15
Protected Class,org.jfree.chart.renderer.xy.XYBarRenderer.XYBarRendererState,1,3,33,2007-06-15
Protected Class,org.jfree.data.time.DynamicTimeSeriesCollection.ValueSequence,1,4,25,2007-06-15
Protected Static Class,org.jfree.chart.axis.CyclicNumberAxis.CycleBoundTick,1,1,0,2007-06-15
Protected Static Class,org.jfree.chart.renderer.category.CategoryStepRenderer.State,1,1,0,2007-06-15
Protected Static Class,org.jfree.chart.renderer.xy.CyclicXYItemRenderer.OverwriteDataSet,2,14,76,2007-06-15
Public Abstract Class,org.jfree.chart.ChartFactory,1,34,0,2007-06-15
Public Abstract Class,org.jfree.chart.ChartUtilities,1,26,0,2007-06-15
Public Abstract Class,org.jfree.chart.annotations.AbstractXYAnnotation,2,9,44,2007-06-15
Public Abstract Class,org.jfree.chart.axis.Axis,3,56,94,2007-06-15
Public Abstract Class,org.jfree.chart.axis.Tick,3,8,67,2007-06-15
Public Abstract Class,org.jfree.chart.axis.TickUnit,3,6,58,2007-06-15
Public Abstract Class,org.jfree.chart.axis.ValueAxis,4,68,95,2007-06-15
Public Abstract Class,org.jfree.chart.axis.ValueTick,1,3,0,2007-06-15
Public Abstract Class,org.jfree.chart.labels.AbstractCategoryItemLabelGenerator,4,12,68,2007-06-15
Public Abstract Class,org.jfree.chart.needle.MeterNeedle,2,25,83,2007-06-15
Public Abstract Class,org.jfree.chart.plot.AbstractPieLabelDistributor,2,6,16,2007-06-15
Public Abstract Class,org.jfree.chart.plot.ColorPalette,3,26,83,2007-06-15
Public Abstract Class,org.jfree.chart.plot.ContourPlotUtilities,1,1,0,2007-06-15
Public Abstract Class,org.jfree.chart.plot.Marker,3,35,87,2007-06-15
Public Abstract Class,org.jfree.chart.plot.Plot,8,61,94,2007-06-15
Public Abstract Class,org.jfree.chart.renderer.AbstractRenderer,3,170,97,2007-06-15
Public Abstract Class,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,5,52,91,2007-06-15
Public Abstract Class,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,4,54,90,2007-06-15
Public Abstract Class,org.jfree.chart.title.Title,4,20,84,2007-06-15
Public Abstract Class,org.jfree.data.DataUtilities,1,5,0,2007-06-15
Public Abstract Class,org.jfree.data.general.AbstractDataset,5,12,72,2007-06-15
Public Abstract Class,org.jfree.data.general.AbstractSeriesDataset,4,5,100,2007-06-15
Public Abstract Class,org.jfree.data.general.Series,3,18,77,2007-06-15
Public Abstract Class,org.jfree.data.statistics.BoxAndWhiskerCalculator,1,4,0,2007-06-15
Public Abstract Class,org.jfree.data.statistics.Regression,1,4,0,2007-06-15
Public Abstract Class,org.jfree.data.statistics.Statistics,1,13,0,2007-06-15
Public Abstract Class,org.jfree.data.time.RegularTimePeriod,4,18,100,2007-06-15
Public Abstract Class,org.jfree.data.xy.AbstractIntervalXYDataset,2,4,0,2007-06-15
Public Abstract Class,org.jfree.data.xy.AbstractXYDataset,2,3,0,2007-06-15
Public Abstract Class,org.jfree.data.xy.AbstractXYZDataset,2,1,0,2007-06-15
Public Abstract Class,org.jfree.experimental.chart.plot.dial.AbstractDialLayer,2,8,43,2007-06-15
Public Abstract Class,org.jfree.experimental.chart.plot.dial.DialPointer,4,8,62,2007-06-15
Public Class,org.jfree.chart.ChartColor,1,2,50,2007-06-15
Public Class,org.jfree.chart.ChartFrame,1,3,33,2007-06-15
Public Class,org.jfree.chart.ChartMouseEvent,2,4,62,2007-06-15
Public Class,org.jfree.chart.ChartPanel,8,96,96,2007-06-15
Public Class,org.jfree.chart.ChartRenderingInfo,3,12,62,2007-06-15
Public Class,org.jfree.chart.ClipPath,2,25,80,2007-06-15
Public Class,org.jfree.chart.DrawableLegendItem,1,17,86,2007-06-15
Public Class,org.jfree.chart.HashUtilities,1,2,0,2007-06-15
Public Class,org.jfree.chart.JFreeChart,6,70,92,2007-06-15
Public Class,org.jfree.chart.LegendItem,2,38,88,2007-06-15
Public Class,org.jfree.chart.LegendItemCollection,3,8,56,2007-06-15
Public Class,org.jfree.chart.LegendRenderingOrder,2,4,68,2007-06-15
Public Class,org.jfree.chart.PaintMap,3,9,11,2007-06-15
Public Class,org.jfree.chart.PolarChartPanel,1,7,71,2007-06-15
Public Class,org.jfree.chart.StrokeMap,3,9,11,2007-06-15
Public Class,org.jfree.chart.annotations.CategoryLineAnnotation,4,19,64,2007-06-15
Public Class,org.jfree.chart.annotations.CategoryPointerAnnotation,4,23,82,2007-06-15
Public Class,org.jfree.chart.annotations.CategoryTextAnnotation,4,11,59,2007-06-15
Public Class,org.jfree.chart.annotations.TextAnnotation,2,17,81,2007-06-15
Public Class,org.jfree.chart.annotations.XYBoxAnnotation,4,9,56,2007-06-15
Public Class,org.jfree.chart.annotations.XYDrawableAnnotation,4,5,36,2007-06-15
Public Class,org.jfree.chart.annotations.XYImageAnnotation,4,12,71,2007-06-15
Public Class,org.jfree.chart.annotations.XYLineAnnotation,4,8,53,2007-06-15
Public Class,org.jfree.chart.annotations.XYPointerAnnotation,4,23,82,2007-06-15
Public Class,org.jfree.chart.annotations.XYPolygonAnnotation,4,13,60,2007-06-15
Public Class,org.jfree.chart.annotations.XYShapeAnnotation,4,9,46,2007-06-15
Public Class,org.jfree.chart.annotations.XYTextAnnotation,4,23,84,2007-06-15
Public Class,org.jfree.chart.annotations.junit.AnnotationsPackageTests,1,3,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.CategoryLineAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.CategoryPointerAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.CategoryTextAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.TextAnnotationTests,1,4,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.XYBoxAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.XYDrawableAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.XYImageAnnotationTests,1,5,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.XYLineAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.XYPointerAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.XYPolygonAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.XYShapeAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.annotations.junit.XYTextAnnotationTests,1,6,0,2007-06-15
Public Class,org.jfree.chart.axis.AxisCollection,1,6,50,2007-06-15
Public Class,org.jfree.chart.axis.AxisLocation,2,6,69,2007-06-15
Public Class,org.jfree.chart.axis.AxisSpace,4,19,49,2007-06-15
Public Class,org.jfree.chart.axis.AxisState,1,13,69,2007-06-15
Public Class,org.jfree.chart.axis.CategoryAnchor,2,4,70,2007-06-15
Public Class,org.jfree.chart.axis.CategoryAxis,3,47,91,2007-06-15
Public Class,org.jfree.chart.axis.CategoryAxis3D,3,5,100,2007-06-15
Public Class,org.jfree.chart.axis.CategoryLabelPosition,2,12,75,2007-06-15
Public Class,org.jfree.chart.axis.CategoryLabelPositions,2,11,81,2007-06-15
Public Class,org.jfree.chart.axis.CategoryLabelWidthType,2,4,68,2007-06-15
Public Class,org.jfree.chart.axis.CategoryTick,1,6,33,2007-06-15
Public Class,org.jfree.chart.axis.ColorBar,3,17,79,2007-06-15
