Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,Date
File,AbstractAnnotation.java,,11,,2011-11-20
File,AbstractBlock.java,,39,,2011-11-20
File,AbstractBlockTests.java,,5,,2011-11-20
File,AbstractCategoryItemLabelGenerator.java,,13,,2011-11-20
File,AbstractCategoryItemRenderer.java,,57,,2011-11-20
File,AbstractCategoryItemRendererTests.java,,9,,2011-11-20
File,AbstractDataset.java,,12,,2011-11-20
File,AbstractDialLayer.java,,11,,2011-11-20
File,AbstractDialLayerTests.java,,5,,2011-11-20
File,AbstractIntervalXYDataset.java,,4,,2011-11-20
File,AbstractOverlay.java,,5,,2011-11-20
File,AbstractPieItemLabelGenerator.java,,9,,2011-11-20
File,AbstractPieLabelDistributor.java,,6,,2011-11-20
File,AbstractRenderer.java,,193,,2011-11-20
File,AbstractRendererTests.java,,26,,2011-11-20
File,AbstractSeriesDataset.java,,5,,2011-11-20
File,AbstractXYAnnotation.java,,9,,2011-11-20
File,AbstractXYDataset.java,,3,,2011-11-20
File,AbstractXYItemLabelGenerator.java,,16,,2011-11-20
File,AbstractXYItemRenderer.java,,59,,2011-11-20
File,AbstractXYItemRendererTests.java,,8,,2011-11-20
File,AbstractXYZDataset.java,,1,,2011-11-20
File,Annotation.java,,2,,2011-11-20
File,AnnotationChangeEvent.java,,2,,2011-11-20
File,AnnotationChangeListener.java,,1,,2011-11-20
File,AnnotationsPackageTests.java,,3,,2011-11-20
File,ArcDialFrame.java,,25,,2011-11-20
File,ArcDialFrameTests.java,,6,,2011-11-20
File,AreaChartTests.java,,9,,2011-11-20
File,AreaRenderer.java,,7,,2011-11-20
File,AreaRendererEndType.java,,4,,2011-11-20
File,AreaRendererEndTypeTests.java,,4,,2011-11-20
File,AreaRendererTests.java,,8,,2011-11-20
File,Arrangement.java,,3,,2011-11-20
File,ArrowNeedle.java,,5,,2011-11-20
File,ArrowNeedleTests.java,,5,,2011-11-20
File,Axis.java,,65,,2011-11-20
File,AxisChangeEvent.java,,2,,2011-11-20
File,AxisChangeListener.java,,1,,2011-11-20
File,AxisCollection.java,,6,,2011-11-20
File,AxisEntity.java,,10,,2011-11-20
File,AxisLocation.java,,6,,2011-11-20
File,AxisLocationTests.java,,5,,2011-11-20
File,AxisPackageTests.java,,3,,2011-11-20
File,AxisSpace.java,,19,,2011-11-20
File,AxisSpaceTests.java,,5,,2011-11-20
File,AxisState.java,,13,,2011-11-20
File,AxisTests.java,,5,,2011-11-20
File,BarChart3DTests.java,,9,,2011-11-20
File,BarChartDemo1.java,,4,,2011-11-20
File,BarChartTests.java,,9,,2011-11-20
File,BarPainter.java,,2,,2011-11-20
File,BarRenderer.java,,49,,2011-11-20
File,BarRenderer3D.java,,17,,2011-11-20
