Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Class,org.jfree.chart.editor.DefaultTitleEditor,1,1,1,1,18,1,12,5,2,19,0,,0,1,,,10,8,10,708,0,2,0,8,,231,34,135,39,95,62,,,76,94,34,60,,,,,4,4,4,1,5,2,73,0.46,19,19,19,10,2006-07
Class,org.jfree.chart.editor.PaletteChooserPanel,1,1,1,1,11,0,6,5,1,5,0,,0,0,,,2,1,2,700,0,0,0,2,,35,3,15,6,7,17,,,8,11,5,6,,,,,1,1,1,1,5,0,0,1.13,2,2,2,2,2006-07
Class,org.jfree.chart.renderer.category.MinMaxCategoryRenderer.getIcon.(Anon_1),1,1,1,1,6,0,6,0,2,6,0,,0,0,,,3,0,3,15,0,0,0,3,,22,2,20,1,15,0,,,9,14,4,10,,,,,3,3,3,1,1,1,0,0,5,5,5,3,2006-07
Class,org.jfree.chart.renderer.category.MinMaxCategoryRenderer.getIcon.(Anon_2),1,1,1,1,5,0,5,0,2,6,0,,0,0,,,3,0,3,15,0,0,0,3,,20,2,18,1,13,0,,,7,12,4,8,,,,,3,3,3,1,1,1,0,0,5,5,5,3,2006-07
Class,org.jfree.data.xy.WindDataItem,2,2,2,2,14,0,8,6,3,2,0,,0,0,,,6,3,6,18,0,0,0,6,,109,10,54,11,28,45,,,21,36,12,24,,,,,6,6,6,6,1,2,44,0.83,14,14,14,14,2006-07
Class,org.jfree.experimental.chart.demo.XYBlockChartDemo1.createDataset.(Anon_1),1,1,1,1,3,0,2,0,2,7,0,,0,0,,,15,0,15,27,0,0,0,15,,48,0,45,2,30,3,,,14,29,17,12,,,,,1,1,1,1,1,0,0,0.07,15,15,15,15,2006-07
Class,org.jfree.experimental.chart.renderer.LookupPaintScale.PaintItem,1,1,1,1,10,0,4,6,1,2,0,,0,0,,,1,2,1,13,0,0,0,1,,20,3,8,4,2,9,,,4,6,4,2,,,,,1,1,1,1,1,0,0,1.13,1,1,1,1,2006-07
Class,org.jfree.experimental.chart.swt.ChartComposite.ChartComposite.(Anon_1),11,11,14,1,87,4,65,18,2,5,0,,0,0,,,1,0,1,13,0,0,0,1,,88,4,66,7,54,18,,,35,46,8,38,,,,,11,11,14,1,1,3,0,0.27,11,11,14,1,2006-07
Class,org.jfree.experimental.chart.swt.ChartComposite.ChartComposite.(Anon_2),19,17,27,6,152,2,127,24,2,16,0,,0,0,,,1,0,1,13,0,0,0,1,,153,2,128,25,102,24,,,52,69,18,51,,,,,19,17,27,6,1,4,0,0.19,19,17,27,6,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor,1,1,1,1,26,0,18,8,1,9,1,,1,1,,,8,11,9,21,0,0,0,9,,295,24,178,41,134,94,,,105,125,40,85,,,,,3,3,3,3,2,2,82,0.53,11,11,11,11,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_1),3,3,3,1,21,0,16,5,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,23,0,18,1,14,5,,,7,10,2,8,,,,,3,3,3,1,1,2,0,0.28,3,3,3,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_2),2,2,2,1,14,0,11,3,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,16,0,13,2,10,3,,,6,8,3,5,,,,,2,2,2,1,1,1,0,0.23,2,2,2,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTAxisEditor.SWTAxisEditor.(Anon_3),3,3,3,1,18,0,14,4,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,20,0,16,1,13,4,,,7,10,2,8,,,,,3,3,3,1,1,2,0,0.25,3,3,3,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTChartEditor.SWTChartEditor.(Anon_1),1,1,1,1,4,0,4,0,2,1,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,2,3,1,2,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTChartEditor.SWTChartEditor.(Anon_2),1,1,1,1,3,0,3,0,2,1,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTNumberAxisEditor,2,2,2,1,20,0,15,5,2,7,0,,0,0,,,7,6,7,28,0,0,0,7,,188,15,113,19,78,60,,,56,75,20,55,,,,,5,5,5,1,3,2,50,0.53,17,17,17,7,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTNumberAxisEditor.SWTNumberAxisEditor.(Anon_1),1,1,1,1,3,0,3,0,2,1,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTOtherEditor,1,1,1,1,31,1,23,7,1,4,0,,0,1,,,2,2,2,14,0,0,0,2,,82,9,52,13,39,21,,,30,35,13,22,,,,,1,1,1,1,2,0,16,0.4,2,2,2,2,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTOtherEditor.SWTOtherEditor.(Anon_1),2,2,2,1,11,0,11,0,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,13,0,13,2,10,0,,,5,7,3,4,,,,,2,2,2,1,1,1,0,0,2,2,2,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor,1,1,1,1,32,0,27,4,1,10,0,,0,4,,,5,6,5,17,1,0,0,4,,201,15,153,37,116,33,,,80,97,35,62,,,,,5,5,5,1,2,0,72,0.22,9,9,9,5,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_1),2,2,2,1,7,0,7,0,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,9,0,9,1,6,0,,,3,5,2,3,,,,,2,2,2,1,1,1,0,0,2,2,2,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_2),2,2,2,1,11,0,11,0,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,13,0,13,2,10,0,,,5,7,3,4,,,,,2,2,2,1,1,1,0,0,2,2,2,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_3),2,2,2,1,11,0,11,0,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,13,0,13,2,10,0,,,5,7,3,4,,,,,2,2,2,1,1,1,0,0,2,2,2,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor.(Anon_4),3,2,3,1,13,0,13,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,15,0,15,0,12,0,,,5,7,1,6,,,,,3,2,3,1,1,1,0,0,3,2,3,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTPlotEditor,4,4,4,1,26,1,18,6,1,9,0,,0,1,,,5,3,5,17,0,0,0,5,,157,16,98,28,69,43,,,54,75,27,48,,,,,12,12,12,1,2,2,50,0.44,20,20,20,5,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTStrokeCanvas,1,1,1,1,15,0,9,5,1,3,0,,0,0,,,4,0,4,16,0,0,0,4,,67,4,40,9,25,23,,,19,27,10,17,,,,,2,2,2,1,2,1,0,0.57,5,5,5,4,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTStrokeCanvas.SWTStrokeCanvas.(Anon_1),2,2,2,1,18,0,18,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,19,0,19,4,16,0,,,13,15,5,10,,,,,2,2,2,1,1,1,0,0,2,2,2,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor,1,1,1,1,31,0,22,8,1,7,0,,0,1,,,5,9,5,17,1,0,0,4,,196,17,125,31,93,54,,,74,88,30,58,,,,,3,3,3,1,2,2,74,0.43,8,8,8,5,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_1),1,1,1,1,3,0,3,0,2,1,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_2),3,3,3,1,18,0,13,5,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,20,0,15,1,12,5,,,7,10,2,8,,,,,3,3,3,1,1,2,0,0.33,3,3,3,1,2006-07
Class,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor.(Anon_3),2,2,2,1,14,0,11,3,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,16,0,13,2,10,3,,,6,8,3,5,,,,,2,2,2,1,1,1,0,0.23,2,2,2,1,2006-07
Class,org.jfree.experimental.swt.SWTPaintCanvas.SWTPaintCanvas.(Anon_1),1,1,1,1,8,0,8,0,2,1,0,,0,0,,,1,0,1,13,0,0,0,1,,9,0,9,0,8,0,,,4,5,1,4,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2006-07
Constructor,org.jfree.data.general.CombinedDataset.DatasetInfo.DatasetInfo,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,4,1,2,6,3,1,2,3,1,2,1,1,1,1,,,,,,0,,1.5,,,,,2006-07
Constructor,org.jfree.experimental.chart.swt.editor.SWTPlotAppearanceEditor.SWTPlotAppearanceEditor,,,,,,,,,,,,,,,,,,,,,,,,,25,132,2,126,20,107,4,27,6,66,78,20,58,5,5,5,1,,,,,,0,,0.03,,,,,2006-07
Constructor,org.jfree.experimental.chart.swt.editor.SWTTitleEditor.SWTTitleEditor,,,,,,,,,,,,,,,,,,,,,,,,,23,109,2,87,14,78,20,24,1,54,61,14,47,2,2,2,1,,,,,,0,,0.23,,,,,2006-07
File,AbstractBlock.java,2,2,2,1,12,0,6,6,,,,1,0,1,,36,36,7,36,,0,4,10,22,,578,49,237,78,121,292,,,114,171,74,97,,,,,9,9,9,9,,1,,1.23,56,56,56,44,2006-07
File,AbstractCategoryItemLabelGenerator.java,2,2,2,1,17,0,9,7,,,,1,0,1,,12,12,5,12,,0,0,5,7,,317,26,134,44,68,157,,,63,93,36,57,,,,,6,6,6,6,,2,,1.17,29,29,29,17,2006-07
File,AbstractCategoryItemRenderer.java,3,3,3,1,22,1,13,7,,,,1,0,1,,51,51,15,51,,0,0,7,44,,1409,143,750,277,435,516,,,329,464,208,256,,,,,16,16,16,13,,4,,0.69,134,134,134,67,2006-07
File,AbstractCategoryItemRendererTests.java,3,3,3,1,33,2,27,3,,,,1,1,0,,3,2,0,3,,0,0,0,3,,164,15,93,16,65,56,,,57,67,16,51,,,,,4,4,4,1,,1,,0.6,9,9,9,3,2006-07
File,AbstractDataset.java,1,1,1,1,11,0,4,7,,,,1,0,1,,12,12,2,12,,0,2,3,7,,245,22,72,34,26,152,,,36,52,31,21,,,,,3,3,3,1,,2,,2.11,15,15,15,12,2006-07
File,AbstractIntervalXYDataset.java,2,2,2,1,17,0,8,9,,,,1,0,0,,4,4,0,4,,0,0,0,4,,128,8,36,15,20,84,,,17,26,14,12,,,,,2,2,2,1,,1,,2.33,8,8,8,4,2006-07
File,AbstractPieItemLabelGenerator.java,3,3,3,2,19,0,11,7,,,,1,0,1,,8,8,3,8,,0,0,3,5,,235,21,100,32,54,114,,,46,69,28,41,,,,,6,6,6,6,,2,,1.14,22,22,22,13,2006-07
File,AbstractRenderer.java,2,2,2,1,15,0,7,7,,,,1,0,11,,151,151,44,151,,0,2,2,147,,2853,289,1277,289,698,1287,,,519,841,269,572,,,,,46,46,46,46,,2,,1.01,322,322,322,198,2006-07
File,AbstractRendererTests.java,1,1,1,1,38,5,26,7,,,,1,1,0,,16,15,0,16,,0,0,0,16,,706,102,445,66,383,161,,,345,364,65,299,,,,,3,3,3,1,,1,,0.36,18,18,18,16,2006-07
File,AbstractSeriesDataset.java,1,1,1,1,9,0,3,6,,,,1,0,1,,5,5,0,5,,0,0,1,4,,117,10,25,13,8,82,,,12,18,11,7,,,,,3,3,3,3,,2,,3.28,7,7,7,7,2006-07
File,AbstractXYAnnotation.java,2,2,2,2,12,0,6,6,,,,1,0,0,,8,8,2,8,,0,0,2,6,,182,15,65,30,25,102,,,30,44,24,20,,,,,5,5,5,5,,1,,1.57,14,14,14,14,2006-07
File,AbstractXYDataset.java,2,2,2,1,13,0,6,7,,,,1,0,0,,3,3,0,3,,0,0,0,3,,101,7,25,12,11,69,,,12,18,11,7,,,,,2,2,2,1,,1,,2.76,5,5,5,3,2006-07
File,AbstractXYItemLabelGenerator.java,2,2,2,2,17,1,9,7,,,,1,0,1,,13,13,7,13,,0,0,5,8,,336,40,143,45,74,153,,,61,91,37,54,,,,,8,8,8,8,,2,,1.07,29,29,31,20,2006-07
File,AbstractXYItemRenderer.java,3,3,3,1,22,1,13,8,,,,1,0,1,,50,50,14,50,,0,1,6,43,,1395,129,742,302,428,524,,,339,467,223,244,,,,,13,13,13,7,,4,,0.71,129,129,130,64,2006-07
File,AbstractXYItemRendererTests.java,1,1,1,1,10,0,5,4,,,,1,1,1,,5,4,0,5,,0,1,0,4,,121,13,40,23,18,68,,,28,34,23,11,,,,,1,1,1,1,,0,,1.7,5,5,5,5,2006-07
File,AbstractXYZDataset.java,2,2,2,1,16,0,8,8,,,,1,0,0,,1,1,0,1,,0,0,0,1,,71,5,12,6,5,54,,,5,8,5,3,,,,,2,2,2,1,,1,,4.5,2,2,2,1,2006-07
File,AnnotationsPackageTests.java,1,1,1,1,12,0,7,5,,,,1,2,0,,3,1,0,3,,0,0,0,3,,99,8,27,9,15,64,,,19,23,9,14,,,,,1,1,1,1,,0,,2.37,3,3,3,3,2006-07
File,AreaChartTests.java,1,1,1,1,13,0,9,4,,,,2,2,0,,9,7,2,9,,0,1,1,7,,221,22,112,60,62,88,,,61,73,53,20,,,,,2,2,2,1,,1,,0.79,10,10,10,9,2006-07
File,AreaRenderer.java,4,4,4,1,33,3,22,7,,,,1,0,1,,6,6,1,6,,0,0,0,6,,307,31,158,71,97,118,,,86,109,57,52,,,,,13,13,13,1,,3,,0.75,22,22,22,6,2006-07
File,AreaRendererEndType.java,3,3,3,2,15,1,8,6,,,,1,0,4,,4,4,1,4,,0,2,0,2,,145,17,48,18,28,80,,,20,31,15,16,,,,,4,4,4,4,,1,,1.67,10,10,10,7,2006-07
File,AreaRendererEndTypeTests.java,1,1,1,1,13,0,8,4,,,,1,1,0,,4,3,0,4,,0,0,0,4,,120,13,47,23,24,60,,,29,35,22,13,,,,,2,2,2,1,,1,,1.28,5,5,5,4,2006-07
File,AreaRendererTests.java,1,1,1,1,12,0,8,3,,,,1,1,0,,6,5,0,6,,0,0,0,6,,147,16,64,32,35,67,,,40,49,31,18,,,,,2,2,2,1,,1,,1.05,8,8,8,6,2006-07
File,Arrangement.java,1,1,1,1,8,0,1,7,,,,1,0,0,,3,3,0,3,,0,0,0,3,,87,8,10,9,0,69,,,6,7,7,0,,,,,1,1,1,1,,0,,6.9,3,3,3,3,2006-07
File,ArrowNeedle.java,3,3,3,2,23,1,14,7,,,,1,0,1,,4,4,1,4,,0,0,1,3,,168,16,71,24,41,81,,,39,51,22,29,,,,,5,5,6,5,,1,,1.14,11,11,13,8,2006-07
File,ArrowNeedleTests.java,1,1,1,1,13,0,9,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,136,11,62,27,35,63,,,40,48,26,22,,,,,2,2,2,1,,1,,1.02,7,7,7,5,2006-07
File,Axis.java,2,2,2,1,17,0,8,8,,,,1,0,16,,56,56,21,56,,0,2,5,49,,1273,133,544,192,302,596,,,273,382,162,220,,,,,22,22,22,22,,2,,1.1,112,112,115,77,2006-07
File,AxisChangeEvent.java,1,1,1,1,8,0,3,5,,,,1,0,0,,2,2,1,2,,0,0,0,2,,76,7,12,6,3,57,,,6,9,6,3,,,,,1,1,1,1,,0,,4.75,2,2,2,2,2006-07
File,AxisChangeListener.java,1,1,1,1,6,0,1,5,,,,1,0,0,,1,1,0,1,,0,0,0,1,,68,5,5,4,0,58,,,3,4,4,0,,,,,1,1,1,1,,0,,11.6,1,1,1,1,2006-07
File,AxisCollection.java,2,2,2,1,12,0,6,5,,,,1,0,0,,6,6,4,6,,0,0,0,6,,146,15,47,14,20,84,,,21,34,14,20,,,,,7,7,7,1,,1,,1.79,12,12,12,6,2006-07
File,AxisLocation.java,3,3,3,2,18,0,11,6,,,,1,1,5,,5,4,1,5,,0,2,0,3,,178,17,75,21,46,86,,,29,47,17,30,,,,,6,6,6,5,,1,,1.15,17,17,17,12,2006-07
File,AxisLocationTests.java,1,1,1,1,12,0,8,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,132,12,56,28,31,64,,,36,43,27,16,,,,,2,2,2,1,,1,,1.14,6,6,6,5,2006-07
File,AxisPackageTests.java,1,1,1,1,18,0,13,5,,,,1,2,0,,3,1,0,3,,0,0,0,3,,118,8,46,9,34,64,,,38,42,9,33,,,,,1,1,1,1,,0,,1.39,3,3,3,3,2006-07
File,AxisSpace.java,2,2,2,1,14,0,9,5,,,,1,0,1,,19,19,4,19,,0,0,0,19,,380,29,186,34,110,165,,,69,114,34,80,,,,,9,9,9,7,,2,,0.89,44,44,44,25,2006-07
File,AxisSpaceTests.java,1,1,1,1,14,0,9,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,134,15,55,19,36,64,,,39,46,19,27,,,,,2,2,2,1,,1,,1.16,6,6,6,5,2006-07
File,AxisState.java,1,1,1,1,8,0,3,4,,,,1,0,0,,13,13,3,13,,0,0,0,13,,195,20,59,20,21,116,,,23,41,20,21,,,,,5,5,5,1,,1,,1.97,17,17,17,13,2006-07
File,AxisTests.java,1,1,1,1,35,4,23,7,,,,1,1,0,,5,4,0,5,,0,0,0,5,,246,32,131,26,106,83,,,107,114,26,88,,,,,2,2,2,1,,1,,0.63,6,6,6,5,2006-07
File,BarChart3DTests.java,1,1,1,1,15,1,10,4,,,,2,2,0,,9,7,2,9,,0,1,1,7,,241,29,118,60,69,95,,,61,73,53,20,,,,,2,2,2,1,,1,,0.81,10,10,10,9,2006-07
File,BarChartDemo1.java,1,1,1,1,34,4,19,12,,,,1,3,0,,4,1,0,4,,0,2,0,2,,209,28,96,47,69,93,,,72,77,43,34,,,,,1,1,1,1,,0,,0.97,4,4,4,4,2006-07
File,BarChartTests.java,1,1,1,1,15,1,9,4,,,,2,2,0,,9,7,2,9,,0,1,1,7,,239,33,112,60,62,95,,,61,73,53,20,,,,,2,2,2,1,,1,,0.85,10,10,10,9,2006-07
File,BarRenderer.java,3,3,4,1,24,1,15,8,,,,1,0,3,,33,33,11,33,,0,2,5,26,,1020,85,551,203,326,388,,,249,352,155,197,,,,,26,26,26,12,,4,,0.7,102,102,118,48,2006-07
File,BarRenderer3D.java,3,3,3,1,38,3,27,8,,,,1,0,4,,15,15,3,15,,0,2,0,13,,761,75,456,207,327,231,,,279,318,164,154,,,,,11,11,13,3,,2,,0.51,42,42,45,19,2006-07
File,BarRenderer3DTests.java,1,1,1,1,12,0,8,3,,,,1,1,0,,6,5,0,6,,0,0,0,6,,147,16,64,32,35,67,,,40,49,31,18,,,,,2,2,2,1,,1,,1.05,8,8,8,6,2006-07
File,BarRendererTests.java,1,1,1,1,22,2,15,4,,,,1,1,0,,7,6,0,7,,0,0,0,7,,240,29,130,43,91,81,,,88,98,42,56,,,,,2,2,2,1,,1,,0.62,9,9,9,7,2006-07
File,Block.java,1,1,1,1,7,0,1,6,,,,1,0,0,,7,7,0,7,,0,0,0,7,,123,12,14,13,0,97,,,12,13,13,0,,,,,1,1,1,1,,0,,6.93,7,7,7,7,2006-07
File,BlockBorder.java,2,2,2,1,13,0,7,6,,,,1,0,2,,11,11,2,11,,0,2,0,9,,243,20,101,41,50,122,,,54,76,38,38,,,,,5,5,5,5,,1,,1.21,21,21,21,15,2006-07
File,BlockBorderTests.java,1,1,1,1,16,0,12,4,,,,1,1,0,,5,4,0,5,,0,0,0,5,,157,14,77,33,48,66,,,42,49,29,20,,,,,2,2,2,1,,1,,0.86,6,6,6,5,2006-07
File,BlockContainer.java,2,2,2,1,13,0,7,6,,,,1,0,1,,14,14,2,14,,0,0,0,14,,285,22,122,47,62,141,,,61,89,43,46,,,,,7,7,7,6,,3,,1.16,27,27,27,19,2006-07
File,BlockContainerTests.java,1,1,1,1,15,1,10,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,149,16,70,30,40,63,,,48,56,29,27,,,,,2,2,2,1,,1,,0.9,7,7,7,5,2006-07
File,BlockPackageTests.java,1,1,1,1,11,0,6,5,,,,1,2,0,,3,1,0,3,,0,0,0,3,,97,8,25,9,13,64,,,17,21,9,12,,,,,1,1,1,1,,0,,2.56,3,3,3,3,2006-07
File,BlockParams.java,1,1,1,1,8,0,3,5,,,,1,0,0,,7,7,3,7,,0,0,0,7,,139,13,29,12,9,97,,,13,21,12,9,,,,,1,1,1,1,,0,,3.34,7,7,7,7,2006-07
File,BlockResult.java,1,1,1,1,7,0,3,4,,,,1,0,0,,3,3,1,3,,0,0,0,3,,81,8,14,7,3,59,,,6,10,7,3,,,,,1,1,1,1,,0,,4.21,3,3,3,3,2006-07
File,BorderArrangement.java,7,7,7,2,48,0,39,8,,,,1,0,1,,10,10,5,10,,0,0,5,5,,578,29,414,112,309,135,,,171,242,86,156,,,,,13,13,13,8,,2,,0.33,70,70,70,17,2006-07
File,BorderArrangementTests.java,1,1,1,1,105,10,72,22,,,,1,1,1,,7,6,0,7,,0,0,0,7,,820,90,531,53,492,199,,,502,511,49,462,,,,,2,2,2,1,,1,,0.37,8,8,8,7,2006-07
File,BoxAndWhiskerCalculator.java,6,6,7,1,47,4,35,8,,,,1,3,0,,3,0,0,3,,0,0,0,3,,205,19,112,32,77,74,,,47,65,31,34,,,,,9,9,12,1,,4,,0.66,17,17,20,3,2006-07
File,BoxAndWhiskerCalculatorTests.java,1,1,1,1,14,0,10,4,,,,1,1,1,,4,3,0,4,,0,0,0,4,,120,10,50,17,33,60,,,40,45,17,28,,,,,1,1,1,1,,0,,1.2,4,4,4,4,2006-07
