Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
File,CategoryDataset.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,70,5,5,4,0,60,,,3,4,4,0,,,,,0,0,0,0,,0,,12,0,0,0,0,2005-04
File,CategoryDatasetHandler.java,2,2,2,1,15,0,7,6,,,,1,0,0,,5,5,1,5,,0,0,0,5,,136,14,46,21,17,76,,,19,29,16,13,,,,,4,4,4,1,,1,,1.65,9,9,9,5,2005-04
File,CategoryItemEntity.java,1,1,2,1,11,0,5,5,,,,1,0,0,,11,11,4,11,,0,0,0,11,,206,22,67,24,27,117,,,30,47,22,25,,,,,6,6,7,6,,2,,1.75,16,16,17,16,2005-04
File,CategoryItemEntityTests.java,1,1,1,1,21,1,15,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,172,20,92,32,63,60,,,60,68,28,40,,,,,2,2,2,1,,1,,0.65,7,7,7,5,2005-04
File,CategoryItemRenderer.java,1,1,1,1,7,0,1,6,,,,1,0,0,,109,109,0,109,,0,0,0,109,,1182,129,175,174,0,878,,,131,132,132,0,,,,,1,1,1,1,,0,,5.02,109,109,109,109,2005-04
File,CategoryItemRendererState.java,1,1,1,1,8,0,3,5,,,,1,0,0,,5,5,2,5,,1,0,0,4,,104,11,24,11,7,69,,,12,18,11,7,,,,,1,1,1,1,,0,,2.88,5,5,5,5,2005-04
File,CategoryLabelGenerator.java,1,1,1,1,9,0,1,8,,,,1,0,0,,3,3,0,3,,0,0,0,3,,107,7,7,6,0,93,,,5,6,6,0,,,,,1,1,1,1,,0,,13.29,3,3,3,3,2005-04
File,CategoryLabelPosition.java,2,2,2,2,16,0,9,6,,,,1,0,0,,11,11,6,11,,0,0,0,11,,271,25,112,33,56,134,,,40,64,24,40,,,,,9,9,9,9,,1,,1.2,23,23,23,19,2005-04
File,CategoryLabelPositionTests.java,1,1,1,1,17,1,12,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,159,20,78,32,49,61,,,62,69,32,37,,,,,2,2,2,1,,1,,0.78,6,6,6,5,2005-04
File,CategoryLabelPositions.java,3,3,3,2,27,1,17,9,,,,1,6,5,,10,4,4,10,,0,0,0,10,,444,39,255,45,187,170,,,55,88,28,60,,,,,7,7,7,7,,1,,0.67,32,32,32,16,2005-04
File,CategoryLabelPositionsTests.java,1,1,1,1,27,1,22,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,207,18,128,35,100,61,,,52,59,31,28,,,,,2,2,2,1,,1,,0.48,6,6,6,5,2005-04
File,CategoryLabelWidthType.java,3,3,3,2,14,0,7,6,,,,1,0,2,,4,4,1,4,,0,2,0,2,,127,13,43,15,21,71,,,17,28,12,16,,,,,4,4,4,4,,1,,1.65,10,10,10,9,2005-04
File,CategoryLabelWidthTypeTests.java,1,1,1,1,11,0,7,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,122,13,49,26,24,60,,,33,40,26,14,,,,,2,2,2,1,,1,,1.22,6,6,6,5,2005-04
File,CategoryPlot.java,3,3,3,1,18,0,10,6,,,,1,0,6,,133,133,34,133,,0,3,10,120,,2960,300,1544,426,922,1118,,,705,1054,406,648,,,,,36,36,36,36,,6,,0.72,348,348,357,170,2005-04
File,CategoryPlotTests.java,2,2,2,1,49,6,34,8,,,,1,1,0,,8,7,0,8,,0,0,0,8,,487,67,310,78,249,110,,,261,275,76,199,,,,,3,3,3,1,,1,,0.35,13,13,13,8,2005-04
File,CategorySeriesHandler.java,2,2,2,1,16,1,8,6,,,,1,0,0,,5,5,3,5,,0,0,0,5,,149,19,53,26,22,77,,,26,36,21,15,,,,,3,3,3,1,,2,,1.45,9,9,9,5,2005-04
File,CategoryStepRenderer.java,3,3,3,2,27,1,14,12,,,,1,0,1,,7,7,2,7,,0,0,1,6,,284,23,122,56,69,145,,,53,73,38,35,,,,,7,7,7,5,,4,,1.19,19,19,19,11,2005-04
File,CategoryStepRendererTests.java,1,1,1,1,14,1,9,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,138,16,60,27,33,62,,,38,46,26,20,,,,,2,2,2,1,,1,,1.03,7,7,7,5,2005-04
File,CategoryTableXYDataset.java,1,1,1,1,10,0,3,6,,,,1,0,0,,24,24,2,24,,0,0,0,24,,360,33,98,37,36,230,,,41,68,34,34,,,,,2,2,2,1,,1,,2.35,26,26,26,24,2005-04
File,CategoryTextAnnotation.java,2,2,2,2,16,0,10,6,,,,1,0,0,,10,10,3,10,,0,0,0,10,,257,22,121,42,68,114,,,53,75,36,39,,,,,7,7,7,7,,1,,0.94,21,21,21,16,2005-04
File,CategoryTextAnnotationTests.java,1,1,1,1,18,1,12,4,,,,1,1,0,,6,5,0,6,,0,0,0,6,,179,21,89,39,59,69,,,53,62,32,30,,,,,2,2,2,1,,1,,0.78,8,8,8,6,2005-04
File,CategoryTick.java,2,2,2,2,14,0,7,6,,,,1,0,0,,5,5,3,5,,0,0,0,5,,140,14,48,19,19,78,,,22,33,15,18,,,,,6,6,7,6,,2,,1.63,10,10,11,10,2005-04
File,CategoryTickTests.java,1,1,1,1,20,2,14,3,,,,1,1,0,,6,5,0,6,,0,0,0,6,,195,25,106,49,73,64,,,80,89,47,42,,,,,2,2,2,1,,1,,0.6,8,8,8,6,2005-04
File,CategoryToPieDataset.java,3,3,3,1,16,0,9,6,,,,1,0,0,,8,8,3,8,,0,0,0,8,,211,16,92,29,46,103,,,41,65,26,39,,,,,4,4,4,1,,2,,1.12,23,23,23,8,2005-04
File,CategoryToolTipGenerator.java,1,1,1,1,12,0,1,11,,,,1,0,0,,1,1,0,1,,0,0,0,1,,69,5,5,4,0,59,,,3,4,4,0,,,,,1,1,1,1,,0,,11.8,1,1,1,1,2005-04
File,CategoryURLGenerator.java,1,1,1,1,11,0,1,10,,,,1,0,0,,1,1,0,1,,0,0,0,1,,74,5,5,4,0,64,,,3,4,4,0,,,,,1,1,1,1,,0,,12.8,1,1,1,1,2005-04
File,CenterArrangement.java,2,2,2,2,20,0,10,9,,,,1,0,0,,13,13,0,13,,0,0,8,5,,329,25,140,51,76,165,,,50,82,38,44,,,,,13,13,13,9,,2,,1.18,31,31,31,23,2005-04
File,ChartChangeEvent.java,1,1,1,1,9,0,3,5,,,,1,0,0,,7,7,2,7,,0,0,0,7,,135,14,31,14,9,90,,,14,22,13,9,,,,,1,1,1,1,,0,,2.9,7,7,7,7,2005-04
File,ChartChangeEventType.java,2,2,2,2,12,0,6,6,,,,1,0,3,,5,5,1,5,,0,2,0,3,,136,13,46,17,21,77,,,19,31,14,17,,,,,4,4,4,4,,1,,1.67,11,11,11,11,2005-04
File,ChartChangeListener.java,1,1,1,1,6,0,1,5,,,,1,0,0,,1,1,0,1,,0,0,0,1,,66,5,5,4,0,56,,,3,4,4,0,,,,,1,1,1,1,,0,,11.2,1,1,1,1,2005-04
File,ChartColor.java,1,1,1,1,29,0,21,7,,,,1,1,24,,2,1,0,2,,0,0,0,2,,189,31,71,30,62,87,,,29,32,30,2,,,,,1,1,1,1,,0,,1.23,2,2,2,2,2005-04
File,ChartDeleter.java,1,1,1,1,11,0,5,5,,,,1,0,0,,5,5,1,5,,0,0,0,5,,123,12,34,17,14,77,,,16,24,16,8,,,,,3,3,3,1,,2,,2.26,7,7,7,5,2005-04
File,ChartEntity.java,2,2,2,1,15,0,8,6,,,,1,0,0,,18,18,3,18,,0,4,0,14,,389,28,167,52,86,194,,,73,111,47,64,,,,,7,7,8,6,,2,,1.16,39,39,40,23,2005-04
File,ChartFactory.java,4,4,4,1,49,4,27,17,,,,1,33,0,,33,0,0,33,,0,0,0,33,,1879,195,1009,527,557,678,,,485,607,303,304,,,,,16,16,19,1,,3,,0.67,126,126,129,33,2005-04
File,ChartFrame.java,1,1,1,1,12,0,5,6,,,,1,0,0,,3,3,1,3,,0,0,0,3,,97,8,24,9,9,65,,,12,17,9,8,,,,,2,2,2,1,,1,,2.71,4,4,4,3,2005-04
File,ChartMouseEvent.java,1,1,1,1,9,0,3,5,,,,1,0,0,,4,4,3,4,,0,0,0,4,,107,12,25,13,7,70,,,15,20,13,7,,,,,1,1,1,1,,0,,2.8,4,4,4,4,2005-04
File,ChartMouseListener.java,1,1,1,1,6,0,1,5,,,,1,0,0,,2,2,0,2,,2,0,0,0,,64,5,5,4,0,54,,,3,4,4,0,,,,,1,1,1,1,,0,,10.8,2,2,2,2,2005-04
File,ChartPackageTests.java,1,1,1,1,19,0,14,5,,,,1,1,0,,1,0,0,1,,0,0,0,1,,75,5,20,7,12,50,,,16,18,7,11,,,,,1,1,1,1,,0,,2.5,1,1,1,1,2005-04
File,ChartPanel.java,2,2,3,1,22,1,13,7,,,,1,0,22,,80,80,48,80,,0,5,2,73,,2273,290,1214,374,800,780,,,585,778,328,450,,,,,14,14,16,1,,4,,0.64,193,193,211,80,2005-04
File,ChartPanelTests.java,1,1,1,1,8,0,4,4,,,,1,1,0,,4,3,0,4,,0,0,0,4,,91,9,25,15,8,57,,,15,20,15,5,,,,,1,1,1,1,,0,,2.28,4,4,4,4,2005-04
File,ChartProgressEvent.java,1,1,1,1,9,0,3,5,,,,1,0,2,,7,7,3,7,,0,0,0,7,,137,16,33,16,11,88,,,16,24,15,9,,,,,1,1,1,1,,0,,2.67,7,7,7,7,2005-04
File,ChartProgressListener.java,1,1,1,1,6,0,1,5,,,,1,0,0,,1,1,0,1,,0,0,0,1,,59,5,5,4,0,49,,,3,4,4,0,,,,,1,1,1,1,,0,,9.8,1,1,1,1,2005-04
