Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,Date
File,AbstractAnnotation.java,,11,,2014-07-03
File,AbstractBlock.java,,39,,2014-07-03
File,AbstractBlockTest.java,,3,,2014-07-03
File,AbstractCategoryItemLabelGenerator.java,,13,,2014-07-03
File,AbstractCategoryItemRenderer.java,,57,,2014-07-03
File,AbstractCategoryItemRendererTest.java,,11,,2014-07-03
File,AbstractDataset.java,,14,,2014-07-03
File,AbstractDialLayer.java,,11,,2014-07-03
File,AbstractDialLayerTest.java,,3,,2014-07-03
File,AbstractIntervalXYDataset.java,,4,,2014-07-03
File,AbstractMouseHandlerFX.java,,11,,2014-07-03
File,AbstractOverlay.java,,5,,2014-07-03
File,AbstractPieItemLabelGenerator.java,,9,,2014-07-03
File,AbstractPieLabelDistributor.java,,6,,2014-07-03
File,AbstractRenderer.java,,193,,2014-07-03
File,AbstractRendererTest.java,,28,,2014-07-03
File,AbstractSeriesDataset.java,,5,,2014-07-03
File,AbstractXYAnnotation.java,,9,,2014-07-03
File,AbstractXYDataset.java,,3,,2014-07-03
File,AbstractXYItemLabelGenerator.java,,16,,2014-07-03
File,AbstractXYItemRenderer.java,,59,,2014-07-03
File,AbstractXYItemRendererTest.java,,8,,2014-07-03
File,AbstractXYZDataset.java,,1,,2014-07-03
File,AnchorHandlerFX.java,,3,,2014-07-03
File,Annotation.java,,2,,2014-07-03
File,AnnotationChangeEvent.java,,2,,2014-07-03
File,AnnotationChangeListener.java,,1,,2014-07-03
File,ArcDialFrame.java,,25,,2014-07-03
File,ArcDialFrameTest.java,,4,,2014-07-03
File,AreaChartTest.java,,7,,2014-07-03
File,AreaRenderer.java,,7,,2014-07-03
File,AreaRendererEndType.java,,4,,2014-07-03
File,AreaRendererEndTypeTest.java,,2,,2014-07-03
File,AreaRendererTest.java,,6,,2014-07-03
File,Arrangement.java,,3,,2014-07-03
File,ArrowNeedle.java,,5,,2014-07-03
File,ArrowNeedleTest.java,,3,,2014-07-03
File,AttrStringUtils.java,,16,,2014-07-03
File,Axis.java,,77,,2014-07-03
File,AxisChangeEvent.java,,2,,2014-07-03
File,AxisChangeListener.java,,1,,2014-07-03
File,AxisCollection.java,,6,,2014-07-03
File,AxisEntity.java,,10,,2014-07-03
File,AxisLabelLocation.java,,5,,2014-07-03
File,AxisLocation.java,,7,,2014-07-03
File,AxisLocationTest.java,,3,,2014-07-03
File,AxisSpace.java,,19,,2014-07-03
File,AxisSpaceTest.java,,3,,2014-07-03
File,AxisState.java,,13,,2014-07-03
File,AxisTest.java,,4,,2014-07-03
File,BarChart3DTest.java,,7,,2014-07-03
File,BarChartDemo1.java,,4,,2014-07-03
File,BarChartFXDemo1.java,,6,,2014-07-03
File,BarChartTest.java,,7,,2014-07-03
File,BarPainter.java,,2,,2014-07-03
File,BarRenderer.java,,49,,2014-07-03
File,BarRenderer3D.java,,17,,2014-07-03
File,BarRenderer3DTest.java,,5,,2014-07-03
File,BarRendererTest.java,,9,,2014-07-03
File,Block.java,,7,,2014-07-03
File,BlockBorder.java,,11,,2014-07-03
File,BlockBorderTest.java,,3,,2014-07-03
File,BlockContainer.java,,14,,2014-07-03
File,BlockContainerTest.java,,3,,2014-07-03
File,BlockFrame.java,,2,,2014-07-03
File,BlockParams.java,,7,,2014-07-03
File,BlockResult.java,,3,,2014-07-03
File,BorderArrangement.java,,10,,2014-07-03
File,BorderArrangementTest.java,,6,,2014-07-03
File,BoxAndWhiskerCalculator.java,,4,,2014-07-03
File,BoxAndWhiskerCalculatorTest.java,,4,,2014-07-03
File,BoxAndWhiskerCategoryDataset.java,,18,,2014-07-03
File,BoxAndWhiskerItem.java,,13,,2014-07-03
File,BoxAndWhiskerItemTest.java,,2,,2014-07-03
File,BoxAndWhiskerRenderer.java,,30,,2014-07-03
File,BoxAndWhiskerRendererTest.java,,22,,2014-07-03
File,BoxAndWhiskerToolTipGenerator.java,,4,,2014-07-03
File,BoxAndWhiskerToolTipGeneratorTest.java,,5,,2014-07-03
File,BoxAndWhiskerXYDataset.java,,11,,2014-07-03
File,BoxAndWhiskerXYToolTipGenerator.java,,4,,2014-07-03
File,BoxAndWhiskerXYToolTipGeneratorTest.java,,5,,2014-07-03
File,BubbleXYItemLabelGenerator.java,,10,,2014-07-03
File,BubbleXYItemLabelGeneratorTest.java,,6,,2014-07-03
File,CSV.java,,6,,2014-07-03
File,CandlestickRenderer.java,,31,,2014-07-03
File,CandlestickRendererTest.java,,7,,2014-07-03
File,CategoryAnchor.java,,4,,2014-07-03
File,CategoryAnchorTest.java,,3,,2014-07-03
File,CategoryAnnotation.java,,1,,2014-07-03
File,CategoryAxis.java,,55,,2014-07-03
File,CategoryAxis3D.java,,5,,2014-07-03
File,CategoryAxis3DTest.java,,2,,2014-07-03
File,CategoryAxisTest.java,,5,,2014-07-03
File,CategoryCrosshairState.java,,7,,2014-07-03
File,CategoryDataset.java,,0,,2014-07-03
File,CategoryDatasetHandler.java,,5,,2014-07-03
File,CategoryItemEntity.java,,16,,2014-07-03
File,CategoryItemEntityTest.java,,3,,2014-07-03
File,CategoryItemLabelGenerator.java,,3,,2014-07-03
File,CategoryItemRenderer.java,,132,,2014-07-03
File,CategoryItemRendererState.java,,11,,2014-07-03
File,CategoryLabelEntity.java,,5,,2014-07-03
File,CategoryLabelEntityTest.java,,3,,2014-07-03
File,CategoryLabelPosition.java,,12,,2014-07-03
File,CategoryLabelPositionTest.java,,3,,2014-07-03
File,CategoryLabelPositions.java,,11,,2014-07-03
File,CategoryLabelPositionsTest.java,,3,,2014-07-03
File,CategoryLabelWidthType.java,,4,,2014-07-03
File,CategoryLabelWidthTypeTest.java,,3,,2014-07-03
File,CategoryLineAnnotation.java,,19,,2014-07-03
File,CategoryLineAnnotationTest.java,,5,,2014-07-03
File,CategoryMarker.java,,8,,2014-07-03
File,CategoryMarkerTest.java,,6,,2014-07-03
File,CategoryPlot.java,,220,,2014-07-03
