ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,50,71,15,2,2014-09-30
2,80,139,35,5,2014-10-14
3,83,146,37,6,2014-10-28
4,83,146,37,6,2014-11-11
5,83,146,37,6,2014-11-25
6,83,203,51,6,2014-12-09
7,83,203,51,6,2014-12-23
8,83,203,51,6,2015-01-06
9,85,215,55,7,2015-01-20
10,85,215,55,7,2015-02-03
11,80,237,56,5,2015-02-17
12,80,237,56,5,2015-03-03
13,50,49,10,2,2015-03-17
