ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,87,58,16,20,2014-09-30
2,87,58,16,20,2014-10-14
3,87,58,16,20,2014-10-28
4,87,58,16,17,2014-11-11
5,87,58,16,17,2014-11-25
6,87,58,16,17,2014-12-09
7,87,58,16,17,2014-12-23
8,88,65,18,21,2015-01-06
9,88,65,18,22,2015-01-20
10,88,65,18,22,2015-02-03
11,88,65,18,20,2015-02-17
12,88,65,18,20,2015-03-03
13,88,65,18,20,2015-03-17
