ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,95,60,17,6,2014-09-30
2,95,60,17,6,2014-10-14
3,95,60,17,6,2014-10-28
4,95,60,17,6,2014-11-11
5,95,60,17,6,2014-11-25
6,95,60,17,6,2014-12-09
7,95,60,17,6,2014-12-23
8,95,60,17,6,2015-01-06
9,95,60,17,6,2015-01-20
10,95,60,17,6,2015-02-03
11,95,60,17,6,2015-02-17
12,95,60,17,6,2015-03-03
13,95,60,17,6,2015-03-17
