ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,84,523,113,146,2014-09-30
2,84,523,113,146,2014-10-14
3,84,523,113,146,2014-10-28
4,84,523,113,146,2014-11-11
5,84,523,113,146,2014-11-25
6,84,523,113,146,2014-12-09
7,84,523,113,146,2014-12-23
8,84,523,113,146,2015-01-06
9,84,523,113,146,2015-01-20
10,84,523,113,146,2015-02-03
11,84,529,114,148,2015-02-17
12,84,529,114,148,2015-03-03
13,84,529,114,148,2015-03-17
