ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,85,163,40,22,2014-09-30
2,85,163,40,22,2014-10-14
3,85,163,40,22,2014-10-28
4,85,163,40,22,2014-11-11
5,85,163,40,22,2014-11-25
6,79,173,40,22,2014-12-09
7,81,264,46,26,2014-12-23
8,81,264,46,26,2015-01-06
9,83,302,62,31,2015-01-20
10,83,302,62,31,2015-02-03
11,83,301,60,31,2015-02-17
12,83,301,60,31,2015-03-03
13,83,301,60,31,2015-03-17
