ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,80,144,36,58,2014-09-30
2,80,144,36,58,2014-10-14
3,80,144,36,58,2014-10-28
4,80,147,37,59,2014-11-11
5,80,147,37,59,2014-11-25
6,80,147,37,59,2014-12-09
7,80,151,38,59,2014-12-23
8,74,158,37,58,2015-01-06
9,74,162,38,60,2015-01-20
10,74,162,38,60,2015-02-03
11,74,166,37,60,2015-02-17
12,74,166,37,60,2015-03-03
13,74,166,37,60,2015-03-17
