ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,81,467,106,144,2014-09-30
2,81,463,105,143,2014-10-14
3,81,463,105,143,2014-10-28
4,81,463,105,143,2014-11-11
5,81,463,105,143,2014-11-25
6,81,463,105,143,2014-12-09
7,81,472,107,146,2014-12-23
8,81,472,107,146,2015-01-06
9,81,482,109,148,2015-01-20
10,81,482,109,148,2015-02-03
11,81,484,110,148,2015-02-17
12,81,484,110,148,2015-03-03
13,81,484,110,148,2015-03-17
