ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,72,141,19,11,2014-09-30
2,72,141,19,11,2014-10-14
3,72,141,19,11,2014-10-28
4,72,141,19,11,2014-11-11
5,72,141,19,11,2014-11-25
6,72,141,19,11,2014-12-09
7,72,141,19,11,2014-12-23
8,72,141,19,11,2015-01-06
9,72,141,19,11,2015-01-20
10,72,141,19,11,2015-02-03
11,72,141,19,11,2015-02-17
12,72,141,19,11,2015-03-03
13,72,141,19,11,2015-03-17
