ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,92,846,168,211,2014-09-30
2,91,837,165,209,2014-10-14
3,91,837,165,209,2014-10-28
4,91,837,165,209,2014-11-11
5,91,837,165,209,2014-11-25
6,92,841,166,211,2014-12-09
7,92,849,168,213,2014-12-23
8,92,851,168,213,2015-01-06
9,92,851,168,213,2015-01-20
10,92,851,168,213,2015-02-03
11,96,976,198,226,2015-02-17
12,96,976,198,226,2015-03-03
13,96,976,198,226,2015-03-17
