ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,93,125,25,12,2014-09-30
2,93,125,25,12,2014-10-14
3,93,125,25,12,2014-10-28
4,93,125,25,12,2014-11-11
5,93,125,25,12,2014-11-25
6,93,125,25,12,2014-12-09
7,93,125,25,12,2014-12-23
8,93,125,25,12,2015-01-06
9,93,125,25,12,2015-01-20
10,93,125,25,12,2015-02-03
11,93,125,25,12,2015-02-17
12,93,125,25,12,2015-03-03
13,93,125,25,12,2015-03-17
