Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
File,CodeGenTest.java,0,0,0,0,0,0,0,0,,,,2,0,0,,0,0,2,0,,0,0,0,0,,16,4,9,7,0,4,,,4,6,6,0,,,,,0,0,0,0,,0,,0.44,0,0,0,0,2014-12-23
File,ColumnType.java,4,2,9,2,6,0,6,0,,,,1,1,1,,4,5,13,6,,1,1,0,4,,94,12,62,24,31,20,,,25,33,13,20,,,,,10,3,28,3,,2,,0.32,17,9,36,8,2014-12-23
File,ColumnTypeData.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,1,1,,0,0,0,1,,27,4,8,5,1,15,,,4,6,5,1,,,,,1,1,1,1,,0,,1.88,1,1,1,1,2014-12-23
File,ConcurrencyExampleActivity.java,1,1,1,1,7,0,6,0,,,,2,0,1,,13,13,1,13,,0,7,2,4,,163,26,110,50,57,28,,,66,83,44,39,,,,,4,4,4,1,,1,,0.25,16,16,16,13,2014-12-23
File,Context.java,2,2,2,1,8,0,8,0,,,,1,0,0,,8,8,5,8,,0,0,1,7,,111,17,74,17,39,20,,,28,51,21,30,,,,,5,5,5,1,,1,,0.27,16,16,17,8,2014-12-23
File,CyclicType.java,1,1,1,1,3,0,3,0,,,,1,0,0,,6,6,3,6,,0,0,0,6,,35,9,26,13,6,0,,,12,19,13,6,,,,,1,1,1,1,,0,,0,6,6,6,6,2014-12-23
File,DataProviderUtil.java,1,1,1,1,4,0,4,0,,,,1,1,0,,1,0,0,1,,0,0,0,1,,15,5,10,7,2,0,,,6,8,7,1,,,,,1,1,1,1,,0,,0,1,1,1,1,2014-12-23
File,DefineTable.java,1,1,1,1,1,0,1,0,,,,1,0,0,,4,4,0,4,,4,0,0,0,,41,8,13,12,0,20,,,9,10,10,0,,,,,1,1,1,1,,0,,1.54,4,4,4,4,2014-12-23
File,Dog.java,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,47,10,0,0,0,37,,,0,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0,0,2014-12-23
File,Dog.java,1,1,1,1,3,0,3,0,,,,1,0,0,,3,3,1,3,,0,0,0,3,,38,6,17,8,5,15,,,6,10,7,3,,,,,1,1,1,1,,0,,0.88,3,3,3,3,2014-12-23
File,Dog.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,1,2,,0,0,0,2,,32,6,11,6,2,15,,,5,8,6,2,,,,,1,1,1,1,,0,,1.36,2,2,2,2,2014-12-23
File,Dog.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,1,2,,0,0,0,2,,31,5,11,6,2,15,,,5,8,6,2,,,,,1,1,1,1,,0,,1.36,2,2,2,2,2014-12-23
File,Dog.java,1,1,1,1,3,0,3,0,,,,1,0,0,,14,14,7,14,,0,0,0,14,,91,20,56,27,14,15,,,25,40,26,14,,,,,1,1,1,1,,0,,0.27,14,14,14,14,2014-12-23
File,EmployeeData.java,5,2,5,1,16,0,16,0,,,,1,0,0,,2,2,8,2,,0,0,0,2,,53,7,46,15,27,0,,,29,33,15,18,,,,,9,2,9,1,,1,,0,10,3,10,2,2014-12-23
File,EmployeesFixture.java,2,2,2,1,9,2,7,0,,,,1,1,2,,1,0,0,1,,0,0,0,1,,27,8,19,13,10,0,,,9,12,8,4,,,,,2,2,2,1,,1,,0,2,2,2,1,2014-12-23
File,EncryptionExampleActivity.java,2,2,2,1,21,2,16,2,,,,1,0,1,,5,5,1,5,,0,3,2,0,,158,27,102,40,64,30,,,62,75,37,38,,,,,4,4,4,1,,3,,0.29,11,11,11,5,2014-12-23
File,ExtraTests.java,2,2,2,1,8,0,7,0,,,,4,2,1,,11,9,3,11,,0,2,2,7,,123,19,104,34,53,0,,,49,76,36,40,,,,,7,7,8,1,,3,,0,23,23,25,11,2014-12-23
File,GridViewExampleActivity.java,2,2,2,1,15,2,9,2,,,,1,0,1,,6,6,3,6,,0,1,2,3,,146,30,85,42,45,32,,,60,71,39,32,,,,,3,3,3,1,,1,,0.38,9,9,9,6,2014-12-23
File,Group.java,1,1,1,1,4,0,3,0,,,,2,2,0,,41,41,7,43,,1,4,17,21,,320,58,187,62,93,76,,,95,139,56,83,,,,,5,5,6,4,,2,,0.41,45,45,47,30,2014-12-23
File,IOException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,37,7,15,7,3,15,,,4,9,6,3,,,,,1,1,1,1,,0,,1,4,4,4,4,2014-12-23
File,Ignore.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,21,3,3,2,0,15,,,1,2,2,0,,,,,0,0,0,0,,0,,5,0,0,0,0,2014-12-23
File,IllegalMixedTypeException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,37,7,15,7,3,15,,,4,9,6,3,,,,,1,1,1,1,,0,,1,4,4,4,4,2014-12-23
File,ImplicitTransaction.java,1,1,1,1,4,0,4,0,,,,1,0,0,,7,7,1,7,,0,0,1,6,,61,11,35,10,16,16,,,14,24,10,14,,,,,2,2,2,1,,1,,0.46,9,9,9,7,2014-12-23
File,Index.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,26,3,3,2,0,20,,,1,2,2,0,,,,,0,0,0,0,,0,,6.67,0,0,0,0,2014-12-23
File,IntroExampleActivity.java,1,1,1,1,17,2,12,2,,,,2,0,1,,10,10,2,10,,0,6,4,0,,211,42,130,42,90,41,,,96,112,44,68,,,,,5,5,5,1,,2,,0.32,14,14,14,10,2014-12-23
File,JNIBinaryTypeTest.java,1,1,1,1,5,0,4,1,,,,1,0,0,,2,2,2,2,,0,0,0,2,,26,8,16,9,5,2,,,8,11,7,4,,,,,1,1,1,1,,0,,0.13,2,2,2,2,2014-12-23
File,JNICloseTest.java,3,3,3,1,20,3,16,1,,,,1,0,0,,5,5,0,5,,0,0,0,5,,170,32,89,30,65,49,,,69,88,32,56,,,,,6,6,6,1,,2,,0.55,17,17,17,5,2014-12-23
File,JNIColumnInfoTest.java,1,1,1,1,9,3,6,0,,,,1,0,0,,3,3,1,3,,0,0,0,3,,42,18,24,9,12,0,,,15,19,8,11,,,,,1,1,1,1,,0,,0,3,3,3,3,2014-12-23
File,JNIDistinctTest.java,2,2,2,1,11,0,10,0,,,,1,0,0,,5,5,1,5,,1,0,0,4,,73,12,59,15,40,2,,,37,46,14,32,,,,,2,2,2,1,,1,,0.03,8,8,8,5,2014-12-23
File,JNIGarbageCollectorQueryTest.java,2,2,2,1,10,1,9,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,59,14,44,18,25,1,,,34,43,22,21,,,,,2,2,2,1,,1,,0.02,8,8,8,4,2014-12-23
File,JNIGarbageCollectorSubtableSchemaTest.java,2,2,2,1,14,3,10,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,76,25,49,15,30,4,,,39,48,19,29,,,,,2,2,2,1,,1,,0.08,8,8,8,4,2014-12-23
File,JNIGarbageCollectorTableTest.java,2,2,2,1,14,3,10,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,76,25,50,15,31,2,,,40,49,19,30,,,,,2,2,2,1,,1,,0.04,8,8,8,4,2014-12-23
File,JNIGarbageCollectorTableViewTest.java,2,2,2,1,10,1,9,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,59,14,44,18,25,2,,,34,43,22,21,,,,,2,2,2,1,,1,,0.05,8,8,8,4,2014-12-23
File,JNIImplicitTransactionsTest.java,3,3,3,1,17,4,12,0,,,,1,0,0,,3,3,1,3,,0,1,1,1,,67,21,45,17,26,2,,,25,35,17,18,,,,,4,4,4,1,,3,,0.04,8,8,8,3,2014-12-23
File,JNILinkTest.java,1,1,1,1,40,18,22,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,89,41,48,14,40,0,,,42,45,14,31,,,,,1,1,1,1,,0,,0,2,2,2,2,2014-12-23
File,JNIMixedSubtableTest.java,6,6,6,1,51,9,18,24,,,,1,0,0,,2,2,0,2,,0,0,0,2,,129,27,41,20,30,61,,,43,56,20,36,,,,,10,10,10,1,,1,,1.49,12,12,12,2,2014-12-23
File,JNIMixedTypeTest.java,5,4,5,1,20,2,18,0,,,,1,2,1,,7,5,0,7,,0,1,0,6,,187,27,141,27,98,19,,,79,105,33,72,,,,,17,11,17,1,,3,,0.13,32,26,32,7,2014-12-23
File,JNIParameterizedTestExample.java,1,1,1,1,5,0,5,0,,,,1,2,0,,4,2,3,4,,0,0,0,4,,60,11,30,14,12,19,,,16,21,14,7,,,,,1,1,1,1,,0,,0.63,4,4,4,4,2014-12-23
File,JNIQueryTest.java,13,13,13,1,29,5,21,3,,,,1,0,0,,23,23,1,23,,1,0,0,22,,744,169,496,76,433,90,,,708,1016,81,935,,,,,100,100,100,1,,3,,0.18,307,307,307,23,2014-12-23
File,JNIRowTest.java,1,1,1,1,33,10,23,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,79,27,52,14,42,0,,,46,49,14,35,,,,,1,1,1,1,,0,,0,2,2,2,2,2014-12-23
File,JNISortedLongTest.java,1,1,1,1,22,5,14,2,,,,1,0,0,,2,2,2,2,,1,0,0,1,,56,16,35,7,25,5,,,29,32,7,25,,,,,1,1,1,1,,0,,0.14,2,2,2,2,2014-12-23
File,JNISubtableTest.java,2,2,2,1,24,5,17,1,,,,1,0,0,,10,10,0,10,,0,0,0,10,,260,64,176,49,146,20,,,136,153,49,104,,,,,4,4,4,1,,1,,0.11,16,16,16,10,2014-12-23
File,JNITableInsertTest.java,3,3,3,1,23,3,18,2,,,,1,2,1,,12,10,2,12,,0,0,0,12,,335,61,238,57,182,40,,,155,189,59,130,,,,,12,12,12,1,,4,,0.17,33,33,33,12,2014-12-23
File,JNITableSpecTest.java,2,2,2,1,14,1,12,0,,,,1,2,0,,11,9,4,11,,0,0,0,11,,201,31,148,35,114,22,,,117,137,41,96,,,,,5,5,5,1,,1,,0.15,19,19,19,11,2014-12-23
File,JNITableTest.java,3,3,3,1,16,3,12,1,,,,1,0,0,,26,26,1,26,,1,1,0,24,,473,116,332,80,265,39,,,314,400,79,321,,,,,28,28,28,1,,3,,0.12,84,84,84,26,2014-12-23
File,JNITestSuite.java,3,3,4,2,13,1,12,0,,,,1,0,0,,6,6,0,6,,0,5,0,1,,125,18,92,37,52,15,,,50,70,35,35,,,,,9,9,9,6,,3,,0.16,19,19,22,13,2014-12-23
File,JNITransactions.java,4,4,4,1,14,1,13,0,,,,1,0,0,,15,15,1,15,,0,1,4,10,,284,50,208,59,149,31,,,196,257,59,198,,,,,32,32,32,1,,3,,0.15,56,56,56,15,2014-12-23
File,JNIViewTest.java,4,4,4,1,17,2,13,1,,,,1,0,0,,24,24,5,24,,2,0,0,22,,465,107,333,86,269,26,,,328,413,83,330,,,,,28,28,28,1,,2,,0.08,84,84,84,24,2014-12-23
File,JNI_nativeTests.java,4,4,4,1,14,1,13,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,21,4,17,5,9,0,,,7,12,6,6,,,,,4,4,4,1,,2,,0,4,4,4,1,2014-12-23
File,KillableThread.java,1,1,1,1,1,0,1,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,23,4,4,3,0,15,,,2,3,3,0,,,,,1,1,1,1,,0,,3.75,1,1,1,1,2014-12-23
File,KillableThread.java,1,1,1,1,1,0,1,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,23,4,4,3,0,15,,,2,3,3,0,,,,,1,1,1,1,,0,,3.75,1,1,1,1,2014-12-23
File,LinkView.java,1,1,1,1,2,0,1,0,,,,1,1,0,,24,23,4,24,,0,10,2,12,,99,17,66,32,22,16,,,37,51,32,19,,,,,2,2,2,1,,1,,0.24,13,13,13,12,2014-12-23
File,MainActivity.java,1,1,1,1,7,0,7,0,,,,2,0,0,,4,4,3,4,,0,0,1,3,,68,11,41,22,16,16,,,27,32,21,11,,,,,1,1,1,1,,0,,0.39,4,4,4,4,2014-12-23
File,Migration.java,7,7,7,2,50,5,28,17,,,,1,0,0,,2,2,0,2,,0,1,0,1,,136,16,65,21,41,55,,,41,56,24,32,,,,,11,11,11,3,,3,,0.85,14,14,14,4,2014-12-23
File,MigrationExampleActivity.java,2,2,2,1,17,1,14,1,,,,1,0,1,,4,4,1,4,,0,3,1,0,,119,18,76,33,45,25,,,55,65,33,32,,,,,3,3,3,1,,2,,0.33,8,8,8,4,2014-12-23
File,Mixed.java,3,3,3,3,8,0,8,0,,,,1,1,2,,24,23,1,24,,0,0,1,23,,267,30,220,37,143,18,,,94,164,39,125,,,,,15,15,15,15,,3,,0.08,78,70,80,68,2014-12-23
File,MixedData.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,2,2,,0,0,0,2,,21,7,14,8,3,0,,,7,10,7,3,,,,,1,1,1,1,,0,,0,2,2,2,2,2014-12-23
File,MyAdapter.java,1,1,1,1,7,0,6,0,,,,2,0,0,,3,3,1,3,,0,0,0,3,,59,9,35,18,12,15,,,21,27,17,10,,,,,2,2,2,1,,1,,0.43,4,4,4,3,2014-12-23
File,NonLatinFieldNames.java,1,1,1,1,1,0,1,0,,,,1,0,0,,8,8,4,8,,0,0,0,8,,43,12,16,15,8,15,,,14,23,15,8,,,,,1,1,1,1,,0,,0.94,8,8,8,8,2014-12-23
File,NotificationsTest.java,2,2,2,1,20,1,19,0,,,,7,0,0,,11,11,0,11,,0,0,1,10,,196,21,158,51,116,17,,,99,121,53,68,,,,,4,4,4,1,,1,,0.11,19,19,19,11,2014-12-23
File,OutOfMemoryError.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,44,7,16,7,4,21,,,5,10,6,4,,,,,1,1,1,1,,0,,1.31,4,4,4,4,2014-12-23
File,Owner.java,1,1,1,1,3,0,3,0,,,,1,0,0,,6,6,3,6,,0,0,0,6,,50,9,26,13,6,15,,,12,19,13,6,,,,,1,1,1,1,,0,,0.58,6,6,6,6,2014-12-23
File,Person.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,2,4,,0,0,0,4,,69,10,18,10,4,41,,,9,14,10,4,,,,,1,1,1,1,,0,,2.28,4,4,4,4,2014-12-23
File,Person.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,2,4,,0,0,0,4,,41,8,18,9,4,15,,,8,13,9,4,,,,,1,1,1,1,,0,,0.83,4,4,4,4,2014-12-23
File,Person.java,1,1,1,1,3,0,3,0,,,,1,0,0,,10,10,5,10,,0,0,0,10,,84,19,41,21,10,24,,,19,30,20,10,,,,,1,1,1,1,,0,,0.59,10,10,10,10,2014-12-23
File,Person.java,1,1,1,1,3,0,3,0,,,,1,0,0,,6,6,3,6,,0,0,0,6,,53,11,27,14,6,15,,,13,20,14,6,,,,,1,1,1,1,,0,,0.56,6,6,6,6,2014-12-23
File,Person.java,1,1,1,1,3,0,3,0,,,,1,0,0,,8,8,4,8,,0,0,0,8,,61,14,32,16,8,15,,,15,24,16,8,,,,,1,1,1,1,,0,,0.47,8,8,8,8,2014-12-23
File,Person.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,2,4,,0,0,0,4,,39,7,17,9,4,15,,,8,13,9,4,,,,,1,1,1,1,,0,,0.88,4,4,4,4,2014-12-23
File,Pet.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,2,4,,0,0,0,4,,41,8,18,9,4,15,,,8,13,9,4,,,,,1,1,1,1,,0,,0.83,4,4,4,4,2014-12-23
File,PhoneData.java,1,1,1,1,4,0,4,0,,,,1,0,0,,1,1,2,1,,0,0,0,1,,13,4,9,5,2,0,,,5,7,5,2,,,,,1,1,1,1,,0,,0,1,1,1,1,2014-12-23
File,PivotTest.java,3,3,3,1,16,3,12,0,,,,1,0,0,,3,3,4,3,,0,0,0,3,,67,19,48,20,32,0,,,43,52,20,32,,,,,3,3,3,1,,1,,0,9,9,9,3,2014-12-23
File,ReadTransaction.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,1,4,,1,0,1,2,,38,7,16,8,4,17,,,6,11,7,4,,,,,1,1,1,1,,0,,1.06,4,4,4,4,2014-12-23
File,Realm.java,2,2,3,1,17,0,10,7,,,,4,18,13,,49,31,13,49,,7,2,4,36,,1069,92,586,188,354,399,,,291,410,168,242,,,,,25,25,25,4,,5,,0.68,119,119,128,52,2014-12-23
File,RealmAnnotationTest.java,1,1,1,1,8,0,8,0,,,,1,0,0,,5,5,1,5,,0,0,2,3,,79,11,51,20,31,17,,,37,43,18,25,,,,,1,1,1,1,,0,,0.33,5,5,5,5,2014-12-23
File,RealmBaseAdapter.java,2,2,2,1,6,0,5,1,,,,2,0,0,,6,6,3,6,,0,0,0,6,,74,10,44,16,18,21,,,19,29,14,15,,,,,4,4,4,1,,0,,0.48,9,9,9,6,2014-12-23
File,RealmChangeListener.java,1,1,1,1,4,0,1,3,,,,1,0,0,,1,1,0,1,,0,0,0,1,,34,4,4,3,0,26,,,2,3,3,0,,,,,1,1,1,1,,0,,6.5,1,1,1,1,2014-12-23
File,RealmClass.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,25,5,5,4,0,15,,,2,3,3,0,,,,,0,0,0,0,,0,,3,0,0,0,0,2014-12-23
File,RealmExampleActivity.java,1,1,1,1,8,1,6,1,,,,1,0,1,,10,10,1,10,,0,4,1,5,,146,27,90,44,44,29,,,57,70,38,32,,,,,2,2,2,1,,1,,0.32,12,12,12,10,2014-12-23
File,RealmException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,26,2,6,3,1,18,,,2,4,3,1,,,,,1,1,1,1,,0,,3,1,1,1,1,2014-12-23
File,RealmIOException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,21,6,15,7,3,0,,,4,9,6,3,,,,,1,1,1,1,,0,,0,4,4,4,4,2014-12-23
File,RealmLinkTests.java,2,2,2,1,22,4,18,0,,,,1,0,0,,19,19,1,19,,0,0,2,17,,487,112,360,128,301,15,,,287,319,128,191,,,,,5,5,5,1,,1,,0.04,30,30,30,19,2014-12-23
File,RealmList.java,1,1,1,1,7,0,4,3,,,,1,0,0,,13,13,3,13,,1,0,0,12,,159,19,78,31,31,62,,,36,54,24,30,,,,,3,3,3,1,,2,,0.79,17,17,17,13,2014-12-23
File,RealmListTest.java,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,195,72,0,0,0,123,,,0,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0,0,2014-12-23
File,RealmMigration.java,1,1,1,1,7,0,1,6,,,,1,0,0,,1,1,0,1,,0,0,0,1,,34,3,4,3,0,27,,,2,3,3,0,,,,,1,1,1,1,,0,,6.75,1,1,1,1,2014-12-23
File,RealmMigrationNeededException.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,26,2,9,4,2,15,,,3,6,4,2,,,,,1,1,1,1,,0,,1.67,2,2,2,2,2014-12-23
File,RealmObject.java,3,3,3,1,15,0,9,6,,,,1,0,0,,1,1,2,1,,0,0,0,1,,55,6,17,8,5,32,,,8,12,7,5,,,,,3,3,3,1,,1,,1.88,3,3,3,1,2014-12-23
File,RealmObjectTest.java,2,2,2,1,16,1,14,0,,,,2,0,3,,22,22,1,22,,0,3,2,17,,425,71,325,95,238,29,,,229,278,104,174,,,,,7,7,7,1,,2,,0.09,45,45,45,22,2014-12-23
File,RealmProcessor.java,9,9,9,3,38,4,33,2,,,,1,1,0,,6,5,2,6,,0,4,0,2,,275,38,216,59,149,30,,,114,172,63,109,,,,,46,46,49,10,,6,,0.14,51,51,54,15,2014-12-23
File,RealmProcessorTest.java,1,1,1,1,6,0,6,0,,,,1,0,0,,12,12,6,12,,0,0,0,12,,131,18,98,37,54,15,,,24,37,25,12,,,,,1,1,1,1,,0,,0.15,12,12,12,12,2014-12-23
File,RealmProxyClassGenerator.java,3,3,3,1,33,2,27,4,,,,1,1,6,,12,11,10,12,,0,9,0,3,,529,52,425,83,349,68,,,297,337,82,255,,,,,6,6,6,1,,2,,0.16,34,34,34,12,2014-12-23
File,RealmQuery.java,1,1,1,1,13,0,5,7,,,,1,0,3,,75,75,5,75,,2,3,0,70,,1156,108,442,163,257,607,,,256,353,167,186,,,,,8,8,9,1,,3,,1.37,97,97,101,75,2014-12-23
File,RealmReader.java,1,1,1,1,6,0,6,0,,,,3,0,2,,7,7,3,7,,0,0,0,7,,81,14,52,24,23,15,,,26,36,24,12,,,,,2,2,2,1,,1,,0.29,9,9,9,7,2014-12-23
File,RealmResults.java,2,1,2,1,9,0,6,3,,,,3,0,3,,37,37,6,37,,6,1,0,30,,501,61,274,90,146,166,,,121,177,74,103,,,,,4,4,4,1,,2,,0.61,62,54,64,37,2014-12-23
File,RealmResultsIteratorTests.java,2,2,2,1,14,1,12,0,,,,3,0,1,,17,19,3,19,,0,1,2,16,,317,53,235,71,164,30,,,151,191,75,116,,,,,5,4,5,3,,3,,0.13,38,37,38,21,2014-12-23
