Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Package,(Unnamed_Package),0,0,0,0,0,0,0,0,,,,0,0,0,5,,0,0,0,,0,0,0,0,,645,204,0,0,0,441,,,0,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0,0,2014-12-09
File,AddPersonJob.java,1,1,1,1,5,0,4,0,,,,1,0,1,,7,7,3,7,,0,2,2,3,,88,18,50,28,19,20,,,29,38,24,14,,,,,2,2,2,1,,1,,0.4,8,8,8,7,2014-12-09
File,AllColumns.java,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,101,23,0,0,0,78,,,0,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0,0,2014-12-09
File,AllTypes.java,1,1,1,1,3,0,3,0,,,,1,0,0,,14,14,7,14,,0,0,0,14,,87,18,54,25,14,15,,,24,39,25,14,,,,,1,1,1,1,,0,,0.28,14,14,14,14,2014-12-09
File,AllTypes.java,1,1,1,1,3,0,3,0,,,,1,0,0,,16,16,8,16,,0,0,0,16,,96,20,61,28,16,15,,,27,44,28,16,,,,,1,1,1,1,,0,,0.25,16,16,16,16,2014-12-09
File,AllTypesRealmProxy.java,3,3,3,1,9,0,9,0,,,,1,3,0,,20,17,0,20,,0,0,0,20,,251,24,212,61,125,15,,,120,168,45,123,,,,,18,18,18,10,,2,,0.07,54,54,55,29,2014-12-09
File,AnnotationTypes.java,1,1,1,1,3,0,3,0,,,,1,0,0,,6,6,3,6,,0,0,0,6,,53,9,29,16,6,15,,,13,20,14,6,,,,,1,1,1,1,,0,,0.52,6,6,6,6,2014-12-09
File,BgReaderThread.java,2,2,2,1,6,0,6,0,,,,1,0,1,,3,3,3,3,,0,0,0,3,,61,12,34,19,15,15,,,20,26,18,8,,,,,3,3,3,1,,2,,0.44,5,5,5,3,2014-12-09
File,BgService.java,2,2,2,1,9,1,8,0,,,,2,0,2,,4,4,2,4,,0,0,1,3,,81,17,49,23,24,15,,,29,37,22,15,,,,,4,4,5,1,,3,,0.31,7,7,8,4,2014-12-09
File,BgSpawningService.java,1,1,1,1,6,0,6,0,,,,1,0,2,,5,5,5,5,,0,1,0,4,,82,16,51,24,26,15,,,31,40,22,18,,,,,2,2,2,1,,1,,0.29,7,7,7,5,2014-12-09
File,BgWriterThread.java,2,2,2,1,7,0,6,0,,,,1,0,1,,3,3,3,3,,0,0,0,3,,64,13,35,19,16,16,,,22,28,18,10,,,,,3,3,4,1,,2,,0.46,5,5,6,3,2014-12-09
File,Booleans.java,1,1,1,1,3,0,3,0,,,,1,0,0,,6,6,3,6,,0,0,0,6,,49,9,25,12,6,15,,,11,18,12,6,,,,,1,1,1,1,,0,,0.6,6,6,6,6,2014-12-09
File,BooleansRealmProxy.java,3,3,3,1,8,0,8,0,,,,1,3,0,,12,9,0,12,,0,0,0,12,,150,16,119,39,63,15,,,66,94,31,63,,,,,10,10,10,6,,2,,0.13,30,30,31,17,2014-12-09
File,Cat.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,1,2,,0,0,0,2,,32,6,11,6,2,15,,,5,8,6,2,,,,,1,1,1,1,,0,,1.36,2,2,2,2,2014-12-09
File,Cat.java,1,1,1,1,3,0,3,0,,,,1,0,0,,3,3,1,3,,0,0,0,3,,38,6,17,8,5,15,,,6,10,7,3,,,,,1,1,1,1,,0,,0.88,3,3,3,3,2014-12-09
File,Cat.java,1,1,1,1,3,0,3,0,,,,1,0,0,,14,14,7,14,,0,0,0,14,,88,19,54,25,14,15,,,24,39,25,14,,,,,1,1,1,1,,0,,0.28,14,14,14,14,2014-12-09
File,Cat.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,1,2,,0,0,0,2,,31,5,11,6,2,15,,,5,8,6,2,,,,,1,1,1,1,,0,,1.36,2,2,2,2,2014-12-09
File,City.java,1,1,1,1,3,0,3,0,,,,1,0,0,,4,4,2,4,,0,0,0,4,,42,9,18,9,4,15,,,8,13,9,4,,,,,1,1,1,1,,0,,0.83,4,4,4,4,2014-12-09
File,CityAdapter.java,2,2,2,1,5,0,5,0,,,,1,0,1,,6,6,2,6,,0,0,0,6,,86,18,49,23,18,19,,,23,34,19,15,,,,,3,3,3,1,,1,,0.39,10,10,11,6,2014-12-09
File,CodeGenTest.java,0,0,0,0,0,0,0,0,,,,2,0,0,,0,0,2,0,,0,0,0,0,,16,4,9,7,0,4,,,4,6,6,0,,,,,0,0,0,0,,0,,0.44,0,0,0,0,2014-12-09
File,ColumnType.java,4,2,9,2,6,0,6,0,,,,1,1,1,,4,5,13,6,,1,1,0,4,,94,12,62,24,31,20,,,25,33,13,20,,,,,10,3,28,3,,2,,0.32,17,9,36,8,2014-12-09
File,ColumnTypeData.java,1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,1,1,,0,0,0,1,,27,4,8,5,1,15,,,4,6,5,1,,,,,1,1,1,1,,0,,1.88,1,1,1,1,2014-12-09
File,Context.java,2,2,2,1,8,0,8,0,,,,1,0,0,,8,8,5,8,,0,0,1,7,,111,17,74,17,39,20,,,28,51,21,30,,,,,5,5,5,1,,1,,0.27,16,16,17,8,2014-12-09
File,DataProviderUtil.java,1,1,1,1,4,0,4,0,,,,1,1,0,,1,0,0,1,,0,0,0,1,,15,5,10,7,2,0,,,6,8,7,1,,,,,1,1,1,1,,0,,0,1,1,1,1,2014-12-09
File,DefineTable.java,1,1,1,1,1,0,1,0,,,,1,0,0,,4,4,0,4,,4,0,0,0,,41,8,13,12,0,20,,,9,10,10,0,,,,,1,1,1,1,,0,,1.54,4,4,4,4,2014-12-09
File,Dog.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,1,2,,0,0,0,2,,32,6,11,6,2,15,,,5,8,6,2,,,,,1,1,1,1,,0,,1.36,2,2,2,2,2014-12-09
File,Dog.java,1,1,1,1,3,0,3,0,,,,1,0,0,,3,3,1,3,,0,0,0,3,,38,6,17,8,5,15,,,6,10,7,3,,,,,1,1,1,1,,0,,0.88,3,3,3,3,2014-12-09
File,Dog.java,1,1,1,1,3,0,3,0,,,,1,0,0,,14,14,7,14,,0,0,0,14,,91,20,56,27,14,15,,,25,40,26,14,,,,,1,1,1,1,,0,,0.27,14,14,14,14,2014-12-09
File,Dog.java,1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,1,2,,0,0,0,2,,31,5,11,6,2,15,,,5,8,6,2,,,,,1,1,1,1,,0,,1.36,2,2,2,2,2014-12-09
File,Dog.java,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,47,10,0,0,0,37,,,0,0,0,0,,,,,0,0,0,0,,0,,0,0,0,0,0,2014-12-09
File,EmployeeData.java,5,2,5,1,16,0,16,0,,,,1,0,0,,2,2,8,2,,0,0,0,2,,53,7,46,15,27,0,,,29,33,15,18,,,,,9,2,9,1,,1,,0,10,3,10,2,2014-12-09
File,EmployeesFixture.java,2,2,2,1,9,2,7,0,,,,1,1,2,,1,0,0,1,,0,0,0,1,,27,8,19,13,10,0,,,9,12,8,4,,,,,2,2,2,1,,1,,0,2,2,2,1,2014-12-09
File,ExtraTests.java,2,2,2,1,8,0,7,0,,,,4,2,1,,11,9,3,11,,0,2,2,7,,123,19,104,34,53,0,,,49,76,36,40,,,,,7,7,8,1,,3,,0,23,23,25,11,2014-12-09
File,Group.java,1,1,1,1,4,0,3,0,,,,2,2,0,,41,41,7,43,,1,4,17,21,,320,58,187,62,93,76,,,95,139,56,83,,,,,5,5,6,4,,2,,0.41,45,45,47,30,2014-12-09
File,IOException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,37,7,15,7,3,15,,,4,9,6,3,,,,,1,1,1,1,,0,,1,4,4,4,4,2014-12-09
File,Ignore.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,21,3,3,2,0,15,,,1,2,2,0,,,,,0,0,0,0,,0,,5,0,0,0,0,2014-12-09
File,IllegalMixedTypeException.java,1,1,1,1,2,0,2,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,37,7,15,7,3,15,,,4,9,6,3,,,,,1,1,1,1,,0,,1,4,4,4,4,2014-12-09
File,ImplicitTransaction.java,1,1,1,1,4,0,4,0,,,,1,0,0,,7,7,1,7,,0,0,1,6,,61,11,35,10,16,16,,,14,24,10,14,,,,,2,2,2,1,,1,,0.46,9,9,9,7,2014-12-09
File,Index.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,26,3,3,2,0,20,,,1,2,2,0,,,,,0,0,0,0,,0,,6.67,0,0,0,0,2014-12-09
File,JNIBinaryTypeTest.java,1,1,1,1,5,0,4,1,,,,1,0,0,,2,2,2,2,,0,0,0,2,,26,8,16,9,5,2,,,8,11,7,4,,,,,1,1,1,1,,0,,0.13,2,2,2,2,2014-12-09
File,JNICloseTest.java,3,3,3,1,20,3,16,1,,,,1,0,0,,5,5,0,5,,0,0,0,5,,170,32,89,30,65,49,,,69,88,32,56,,,,,6,6,6,1,,2,,0.55,17,17,17,5,2014-12-09
File,JNIColumnInfoTest.java,1,1,1,1,9,3,6,0,,,,1,0,0,,3,3,1,3,,0,0,0,3,,42,18,24,9,12,0,,,15,19,8,11,,,,,1,1,1,1,,0,,0,3,3,3,3,2014-12-09
File,JNIDistinctTest.java,2,2,2,1,11,0,10,0,,,,1,0,0,,5,5,1,5,,1,0,0,4,,73,12,59,15,40,2,,,37,46,14,32,,,,,2,2,2,1,,1,,0.03,8,8,8,5,2014-12-09
File,JNIGarbageCollectorQueryTest.java,2,2,2,1,10,1,9,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,59,14,44,18,25,1,,,34,43,22,21,,,,,2,2,2,1,,1,,0.02,8,8,8,4,2014-12-09
File,JNIGarbageCollectorSubtableSchemaTest.java,2,2,2,1,14,3,10,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,76,25,49,15,30,4,,,39,48,19,29,,,,,2,2,2,1,,1,,0.08,8,8,8,4,2014-12-09
File,JNIGarbageCollectorTableTest.java,2,2,2,1,14,3,10,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,76,25,50,15,31,2,,,40,49,19,30,,,,,2,2,2,1,,1,,0.04,8,8,8,4,2014-12-09
File,JNIGarbageCollectorTableViewTest.java,2,2,2,1,10,1,9,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,59,14,44,18,25,2,,,34,43,22,21,,,,,2,2,2,1,,1,,0.05,8,8,8,4,2014-12-09
File,JNIImplicitTransactionsTest.java,3,3,3,1,17,4,12,0,,,,1,0,0,,3,3,1,3,,0,1,1,1,,67,21,45,17,26,2,,,25,35,17,18,,,,,4,4,4,1,,3,,0.04,8,8,8,3,2014-12-09
File,JNILinkTest.java,1,1,1,1,40,18,22,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,89,41,48,14,40,0,,,42,45,14,31,,,,,1,1,1,1,,0,,0,2,2,2,2,2014-12-09
File,JNIMixedSubtableTest.java,6,6,6,1,51,9,18,24,,,,1,0,0,,2,2,0,2,,0,0,0,2,,129,27,41,20,30,61,,,43,56,20,36,,,,,10,10,10,1,,1,,1.49,12,12,12,2,2014-12-09
File,JNIMixedTypeTest.java,5,4,5,1,20,2,18,0,,,,1,2,1,,7,5,0,7,,0,1,0,6,,187,27,141,27,98,19,,,79,105,33,72,,,,,17,11,17,1,,3,,0.13,32,26,32,7,2014-12-09
File,JNIParameterizedTestExample.java,1,1,1,1,5,0,5,0,,,,1,2,0,,4,2,3,4,,0,0,0,4,,60,11,30,14,12,19,,,16,21,14,7,,,,,1,1,1,1,,0,,0.63,4,4,4,4,2014-12-09
