ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,80,141,31,36,2003-07
2,80,147,32,37,2003-10
3,80,147,32,37,2004-01
4,80,145,32,37,2004-04
5,80,145,32,37,2004-07
6,80,145,32,37,2004-10
7,80,125,31,36,2003-04
8,80,155,32,37,2006-01
9,80,145,32,37,2005-01
10,80,145,32,37,2005-04
11,80,155,32,37,2005-07
12,80,155,32,37,2005-10
13,80,155,32,37,2006-04
14,80,155,32,37,2008-04
15,80,155,32,37,2008-07
16,80,155,32,37,2008-10
17,80,155,32,37,2006-07
18,80,155,32,37,2006-10
19,80,155,32,37,2007-01
20,80,155,32,37,2007-04
21,80,155,32,37,2007-07
22,80,155,32,37,2007-10
23,80,155,32,37,2008-01
