ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,0,9,7,10,2003-07
2,0,9,7,10,2003-10
3,0,9,7,10,2004-01
4,0,9,7,10,2004-04
5,0,9,7,10,2004-07
6,0,9,7,10,2004-10
7,0,9,7,10,2003-04
8,0,9,7,10,2006-01
9,0,9,7,10,2005-01
10,0,9,7,10,2005-04
11,0,9,7,10,2005-07
12,0,9,7,10,2005-10
13,0,9,7,10,2006-04
14,0,9,7,10,2008-04
15,0,9,7,10,2008-07
16,0,9,7,10,2008-10
17,0,9,7,10,2006-07
18,0,9,7,10,2006-10
19,0,9,7,10,2007-01
20,0,9,7,10,2007-04
21,0,9,7,10,2007-07
22,0,9,7,10,2007-10
23,0,9,7,10,2008-01
