ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,0,23,7,19,2003-07
2,0,35,11,20,2003-10
3,0,35,11,20,2004-01
4,0,35,11,20,2004-04
5,0,35,11,20,2004-07
6,0,35,11,20,2004-10
7,0,35,11,20,2006-01
8,0,35,11,20,2005-01
9,0,35,11,20,2005-04
10,0,35,11,20,2005-07
11,0,35,11,20,2005-10
12,0,35,11,20,2006-04
13,0,35,11,20,2008-04
14,0,35,11,20,2008-07
15,0,35,11,20,2008-10
16,0,35,11,20,2006-07
17,0,35,11,20,2006-10
18,0,35,11,20,2007-01
19,0,35,11,20,2007-04
20,0,35,11,20,2007-07
21,0,35,11,20,2007-10
22,0,35,11,20,2008-01
