ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,86,44,15,27,2003-07
2,86,44,15,27,2003-10
3,86,44,15,27,2004-01
4,86,44,15,27,2004-04
5,86,47,15,27,2004-07
6,86,47,15,27,2004-10
7,85,41,14,26,2003-04
8,88,90,25,29,2006-01
9,88,85,25,29,2005-01
10,88,85,25,29,2005-04
11,88,90,25,29,2005-07
12,88,90,25,29,2005-10
13,88,90,25,29,2006-04
14,100,86,26,30,2008-04
15,100,86,26,30,2008-07
16,100,86,26,30,2008-10
17,88,90,25,29,2006-07
18,100,86,26,30,2006-10
19,100,86,26,30,2007-01
20,100,86,26,30,2007-04
21,100,86,26,30,2007-07
22,100,86,26,30,2007-10
23,100,86,26,30,2008-01
