ID,PercentLackOfCohesion,CountLineCode,SumCyclomatic,CountDeclMethodAll,Date
1,16,33,10,35,2003-07
2,16,33,10,35,2003-10
3,16,33,10,35,2004-01
4,16,33,10,35,2004-04
5,16,33,10,35,2004-07
6,16,33,10,35,2004-10
7,16,33,10,35,2003-04
8,16,34,10,35,2006-01
9,16,33,10,35,2005-01
10,16,34,10,35,2005-04
11,16,34,10,35,2005-07
12,16,34,10,35,2005-10
13,16,34,10,35,2006-04
14,16,34,10,35,2008-04
15,16,34,10,35,2008-07
16,16,34,10,35,2008-10
17,16,34,10,35,2006-07
18,16,34,10,35,2006-10
19,16,34,10,35,2007-01
20,16,34,10,35,2007-04
21,16,34,10,35,2007-07
22,16,34,10,35,2007-10
23,16,34,10,35,2008-01
