Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Protected Method,org.jfree.chart.axis.DateAxis.previousStandardDate,,,,,,,,,,,,,,,,,,,,,,,,,21,152,13,131,16,104,8,15,22,86,100,16,84,20,14,20,1,,,,,,2,,0.06,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.refreshTicks,,,,,,,,,,,,,,,,,,,,,,,,,6,28,2,14,6,6,12,6,3,4,7,2,5,3,3,3,1,,,,,,1,,0.86,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.refreshTicksHorizontal,,,,,,,,,,,,,,,,,,,,,,,,,23,108,12,82,21,62,14,25,74,42,51,16,35,15,9,15,3,,,,,,4,,0.17,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.refreshTicksVertical,,,,,,,,,,,,,,,,,,,,,,,,,15,83,5,65,20,46,13,21,20,34,42,15,27,8,8,8,1,,,,,,4,,0.2,,,,,2004-04-01
Protected Method,org.jfree.chart.axis.DateAxis.selectAutoTickUnit,,,,,,,,,,,,,,,,,,,,,,,,,6,21,2,9,2,4,10,4,3,2,5,1,4,3,3,3,1,,,,,,1,,1.11,,,,,2004-04-01
Protected Method,org.jfree.chart.axis.DateAxis.selectHorizontalAutoTickUnit,,,,,,,,,,,,,,,,,,,,,,,,,4,43,5,25,17,17,13,10,2,16,18,14,4,2,2,2,1,,,,,,1,,0.52,,,,,2004-04-01
Protected Method,org.jfree.chart.axis.DateAxis.selectVerticalAutoTickUnit,,,,,,,,,,,,,,,,,,,,,,,,,4,44,5,25,17,17,14,10,2,16,18,14,4,2,2,2,1,,,,,,1,,0.56,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setDateFormatOverride,,,,,,,,,,,,,,,,,,,,,,,,,8,10,0,4,1,2,6,3,1,2,3,1,2,1,1,1,1,,,,,,0,,1.5,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setMaximumDate,,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,4,1,2,6,5,1,2,3,1,2,1,1,1,1,,,,,,0,,1.5,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setMinimumDate,,,,,,,,,,,,,,,,,,,,,,,,,2,12,2,4,1,2,6,5,1,2,3,1,2,1,1,1,1,,,,,,0,,1.5,,,,,2004-04-01
