Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Abstract Method,org.jfree.chart.ChartMouseListener.chartMouseClicked,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,0,1,1,1,1,0,1,1,1,1,,,,,,0,,5,,,,,2004-01-01
Abstract Method,org.jfree.chart.ChartMouseListener.chartMouseMoved,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,1,1,0,5,0,1,1,1,1,0,1,1,1,1,,,,,,0,,5,,,,,2004-01-01
Class,org.jfree.chart.JFreeChartInfo,2,2,2,1,54,3,47,4,1,7,0,,0,0,,,2,0,2,14,0,0,0,2,,114,10,96,7,87,10,,,17,22,8,14,,,,,3,3,3,1,2,2,0,0.1,4,4,4,2,2004-01-01
Class,org.jfree.chart.demo.BarChartDemo3.CustomRenderer,1,1,1,1,10,0,3,7,1,1,0,,0,0,,,2,1,2,209,0,0,0,2,,30,3,9,4,2,18,,,3,6,4,2,,,,,1,1,1,1,4,0,0,2,2,2,2,2,2004-01-01
Class,org.jfree.chart.demo.CompassDemo.jbInit.(Anon_1),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.CompassDemo.jbInit.(Anon_2),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.CompassDemo.jbInit.(Anon_3),1,1,1,1,5,0,4,1,2,5,0,,0,0,,,1,0,1,13,0,0,0,1,,6,0,5,1,4,1,,,2,3,2,1,,,,,1,1,1,1,1,0,0,0.2,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.CompassDemo.jbInit.(Anon_4),1,1,1,1,5,0,4,1,2,5,0,,0,0,,,1,0,1,13,0,0,0,1,,6,0,5,1,4,1,,,2,3,2,1,,,,,1,1,1,1,1,0,0,0.2,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.CompassDemo.jbInit.(Anon_5),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.CompassDemo.jbInit.(Anon_6),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.CyclicXYPlotDemo.CyclicXYPlotDemo.(Anon_1),1,1,1,1,3,0,3,0,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.CyclicXYPlotDemo.CyclicXYPlotDemo.(Anon_2),1,1,1,1,3,0,3,0,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.CyclicXYPlotDemo.CyclicXYPlotDemo.(Anon_3),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.JFreeChartDemo.JFreeChartDemo.(Anon_1),1,1,1,1,4,0,4,0,2,3,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,5,0,4,0,,,2,3,1,2,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.MeterChartDemo.displayMeterChart.(Anon_1),1,1,1,1,8,0,4,4,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,9,0,5,0,3,4,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0.8,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.MouseZoomDemo.CheckListener,5,5,5,1,30,0,25,5,2,4,0,,0,0,,,1,0,1,13,0,0,0,1,,32,1,26,2,17,5,,,11,17,3,14,,,,,5,5,5,1,1,2,0,0.19,5,5,5,1,2004-01-01
Class,org.jfree.chart.demo.MultiShapesXYDemo.DemoRenderer,1,1,1,1,17,0,6,10,1,11,0,,0,0,,,7,0,7,201,0,0,6,1,,128,7,49,17,26,74,,,21,33,15,18,,,,,3,3,3,3,4,1,0,1.51,11,11,11,9,2004-01-01
Class,org.jfree.chart.demo.Rotator,1,1,1,1,11,0,6,5,2,3,0,,0,0,,,2,2,2,43,1,0,0,1,,42,5,15,4,8,22,,,8,12,5,7,,,,,2,2,2,1,2,1,25,1.47,3,3,3,2,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_1),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_10),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_11),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_12),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_13),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_14),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_2),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_3),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_4),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_5),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
Class,org.jfree.chart.demo.ThermometerDemo.jbInit.(Anon_6),1,1,1,1,3,0,3,0,2,2,0,,0,0,,,1,0,1,13,0,0,0,1,,4,0,4,0,3,0,,,1,2,1,1,,,,,1,1,1,1,1,0,0,0,1,1,1,1,2004-01-01
