Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
File,BoxAndWhiskerItemTests.java,1,1,1,1,16,1,10,4,,,,1,1,0,,4,3,0,4,,0,0,0,4,,132,16,57,28,33,59,,,29,35,24,11,,,,,2,2,2,1,,1,,1.04,5,5,5,4,2005-07-01
File,BoxAndWhiskerRenderer.java,4,4,4,1,39,3,27,9,,,,1,0,1,,19,19,3,19,,0,6,0,13,,897,86,564,247,388,250,,,256,322,177,145,,,,,22,22,25,6,,3,,0.44,67,67,74,24,2005-07-01
File,BoxAndWhiskerRendererTests.java,1,1,1,1,15,1,10,3,,,,1,1,0,,6,5,0,6,,0,0,0,6,,163,20,77,33,47,66,,,53,62,32,30,,,,,2,2,2,1,,1,,0.86,8,8,8,6,2005-07-01
File,BoxAndWhiskerToolTipGenerator.java,2,2,2,2,15,0,8,6,,,,1,0,2,,4,4,0,4,,0,0,1,3,,148,11,50,25,23,87,,,27,35,18,17,,,,,3,3,3,3,,1,,1.74,7,7,7,6,2005-07-01
File,BoxAndWhiskerToolTipGeneratorTests.java,1,1,1,1,19,1,13,4,,,,1,1,0,,5,4,0,5,,0,0,0,5,,163,18,80,28,52,65,,,46,54,27,27,,,,,2,2,2,1,,1,,0.81,7,7,7,5,2005-07-01
File,BoxAndWhiskerXYDataset.java,1,1,1,1,9,0,1,8,,,,1,0,0,,11,11,0,11,,0,0,0,11,,180,16,16,15,0,148,,,14,15,15,0,,,,,1,1,1,1,,0,,9.25,11,11,11,11,2005-07-01
File,BoxAndWhiskerXYToolTipGenerator.java,2,2,2,2,19,0,10,7,,,,1,0,2,,4,4,0,4,,0,0,1,3,,173,14,59,26,29,100,,,29,38,19,19,,,,,3,3,3,3,,1,,1.69,8,8,8,6,2005-07-01
File,BoxAndWhiskerXYToolTipGeneratorTests.java,1,1,1,1,24,1,17,4,,,,1,1,0,,5,4,0,5,,0,0,0,5,,191,19,104,33,71,68,,,52,60,28,32,,,,,2,2,2,1,,1,,0.65,7,7,7,5,2005-07-01
File,CSV.java,3,3,3,1,21,0,14,8,,,,1,0,0,,6,6,2,6,,0,3,0,3,,202,15,96,37,59,96,,,51,68,35,33,,,,,4,4,4,1,,3,,1,16,16,16,6,2005-07-01
File,CandlestickRenderer.java,2,2,3,1,24,1,13,9,,,,1,0,4,,25,25,10,25,,0,2,0,23,,819,81,393,154,235,345,,,200,260,124,136,,,,,25,23,25,4,,4,,0.88,61,59,65,30,2005-07-01
