Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Public Constructor,org.jfree.data.time.TimePeriodValues.TimePeriodValues,,,,,,,,,,,,,,,,,,,,,,,,,4,19,2,6,1,4,11,6,1,4,5,1,4,1,1,1,1,,,,,,0,,1.83,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.add,,,,,,,,,,,,,,,,,,,,,,,,,6,12,2,4,2,2,6,2,1,2,3,2,1,1,1,1,1,,,,,,0,,1.5,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.add,,,,,,,,,,,,,,,,,,,,,,,,,4,12,2,4,2,2,6,2,1,2,3,2,1,1,1,1,1,,,,,,0,,1.5,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.add,,,,,,,,,,,,,,,,,,,,,,,,,5,17,3,7,1,4,7,5,2,3,5,1,4,2,2,2,1,,,,,,1,,1,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.clone,,,,,,,,,,,,,,,,,,,,,,,,,1,23,2,4,2,2,17,3,1,2,3,2,1,1,1,1,1,,,,,,0,,4.25,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.createCopy,,,,,,,,,,,,,,,,,,,,,,,,,5,32,4,18,5,11,10,9,4,9,13,5,8,4,4,4,1,,,,,,3,,0.56,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.delete,,,,,,,,,,,,,,,,,,,,,,,,,3,15,2,7,1,4,6,3,2,5,7,2,5,2,2,2,1,,,,,,1,,0.86,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.equals,,,,,,,,,,,,,,,,,,,,,,,,,3,41,6,28,3,18,7,8,9,12,21,4,17,9,9,9,9,,,,,,2,,0.25,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getDataItem,,,,,,,,,,,,,,,,,,,,,,,,,11,12,2,3,1,1,7,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2.33,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getDomainDescription,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getItemCount,,,,,,,,,,,,,,,,,,,,,,,,,5,8,0,3,1,1,5,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getMaxEndIndex,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getMaxMiddleIndex,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getMaxStartIndex,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getMinEndIndex,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getMinMiddleIndex,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getMinStartIndex,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getRangeDescription,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getTimePeriod,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,3,1,1,2,1,1,1,1,1,1,,,,,,0,,2.33,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.getValue,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,3,1,1,2,1,1,1,1,1,1,,,,,,0,,2.33,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.hashCode,,,,,,,,,,,,,,,,,,,,,,,,,9,18,0,13,2,10,5,3,1,11,12,2,10,3,3,3,1,,,,,,0,,0.38,,,,,2005-01-01
Private Method,org.jfree.data.time.TimePeriodValues.recalculateBounds,,,,,,,,,,,,,,,,,,,,,,,,,2,10,1,6,2,3,3,4,2,4,6,3,3,2,2,2,1,,,,,,1,,0.5,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.setDomainDescription,,,,,,,,,,,,,,,,,,,,,,,,,2,14,2,5,2,3,7,2,1,3,4,2,2,1,1,1,1,,,,,,0,,1.4,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.setRangeDescription,,,,,,,,,,,,,,,,,,,,,,,,,2,14,2,5,2,3,7,2,1,3,4,2,2,1,1,1,1,,,,,,0,,1.4,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValues.update,,,,,,,,,,,,,,,,,,,,,,,,,3,13,2,5,2,3,6,3,1,3,4,2,2,1,1,1,1,,,,,,0,,1.2,,,,,2005-01-01
Private Method,org.jfree.data.time.TimePeriodValues.updateBounds,,,,,,,,,,,,,,,,,,,,,,,,,10,77,8,63,14,43,6,11,729,25,38,14,24,13,13,13,1,,,,,,2,,0.1,,,,,2005-01-01
Public Class,org.jfree.data.time.TimePeriodValuesCollection,1,1,1,1,14,0,6,7,4,17,0,,0,3,,,31,3,31,65,0,1,0,30,,523,55,217,75,122,251,,,96,151,70,81,,,,,7,7,7,4,5,4,86,1.16,54,54,55,37,2005-01-01
Public Constructor,org.jfree.data.time.TimePeriodValuesCollection.TimePeriodValuesCollection,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,3,1,1,3,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1,,,,,2005-01-01
Public Constructor,org.jfree.data.time.TimePeriodValuesCollection.TimePeriodValuesCollection,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,9,1,6,5,6,2,5,7,1,6,2,2,2,1,,,,,,1,,0.56,,,,,2005-01-01
Public Constructor,org.jfree.data.time.TimePeriodValuesCollection.TimePeriodValuesCollection,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2.67,,,,,2005-01-01
Public Constructor,org.jfree.data.time.TimePeriodValuesCollection.TimePeriodValuesCollection,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.addSeries,,,,,,,,,,,,,,,,,,,,,,,,,2,17,3,8,1,5,6,4,2,4,6,1,5,2,2,2,1,,,,,,1,,0.75,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getDomainBounds,,,,,,,,,,,,,,,,,,,,,,,,,9,49,0,41,18,32,8,17,7,21,28,16,12,7,7,7,1,,,,,,4,,0.2,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getDomainBounds,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,3,1,1,7,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2.33,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getDomainIsPointsInTime,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,1,1,1,2,1,1,1,1,1,1,,,,,,0,,3,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getDomainLowerBound,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,8,3,5,8,3,2,4,6,3,3,2,2,2,1,,,,,,1,,1,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getDomainRange,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,3,1,1,7,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2.33,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getDomainUpperBound,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,8,3,5,8,3,2,4,6,3,3,2,2,2,1,,,,,,1,,1,,,,,2005-01-01
