Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Public Class,com.jrefinery.chart.demo.JFreeChartDemo,2,2,2,1,23,2,14,5,3,31,0,,1,5,,,14,5,15,737,0,4,0,11,,398,63,233,57,162,102,,,139,178,59,119,,,,,12,12,15,1,6,5,88,0.44,38,38,43,15,2003-01-01
Public Abstract Class,com.jrefinery.chart.axis.NumberAxis,1,1,1,1,24,2,14,6,1,10,2,,4,3,,,13,4,17,114,0,0,1,16,,472,66,261,38,214,145,,,211,235,37,198,,,,,3,3,3,1,3,2,87,0.56,23,23,23,17,2003-01-01
Public Abstract Class,com.jrefinery.chart.renderer.AbstractCategoryItemRenderer,1,1,1,1,15,1,7,7,2,21,5,,0,0,,,22,6,22,85,0,0,4,18,,403,58,164,77,84,181,,,78,108,56,52,,,,,4,4,4,1,2,2,87,1.1,35,35,36,22,2003-01-01
Public Class,com.jrefinery.data.DefaultMeterDataset,1,1,2,1,12,0,5,5,2,4,0,,0,1,,,23,11,23,42,0,0,0,23,,354,54,149,42,71,151,,,67,105,37,68,,,,,5,5,10,1,2,2,87,1.01,37,37,49,23,2003-01-01
Public Class,com.jrefinery.chart.renderer.DefaultDrawingSupplier,1,1,1,1,17,1,7,7,2,11,0,,3,5,,,7,10,10,22,0,2,0,8,,245,44,104,43,65,97,,,64,75,36,39,,,,,1,1,1,1,1,0,86,0.93,10,10,10,10,2003-01-01
Public Class,com.jrefinery.data.DefaultContourDataset,2,2,2,1,15,0,7,7,2,12,0,,2,0,,,23,8,25,44,0,0,0,25,,436,50,199,55,115,197,,,103,158,63,95,,,,,9,9,9,1,2,3,86,0.99,54,54,58,25,2003-01-01
Public Class,com.jrefinery.chart.demo.SampleXYDataset2,1,1,1,1,12,0,5,5,4,5,0,,0,3,,,13,10,13,36,0,0,0,13,,220,36,88,34,43,96,,,51,71,35,36,,,,,7,7,7,1,3,3,86,1.09,19,19,19,13,2003-01-01
Public Abstract Class,com.jrefinery.chart.Legend,1,1,1,1,11,0,4,6,1,8,1,,1,6,,,8,3,9,21,0,0,2,7,,146,21,51,20,27,74,,,24,36,21,15,,,,,5,3,5,1,1,2,85,1.45,15,12,15,9,2003-01-01
Public Class,com.jrefinery.chart.demo.Performance,1,1,1,1,14,2,7,4,1,7,0,,1,0,,,6,2,7,19,0,0,0,7,,124,29,54,23,34,41,,,38,50,27,23,,,,,2,2,2,1,1,1,85,0.76,11,11,11,7,2003-01-01
Public Abstract Class,com.jrefinery.data.RegularTimePeriod,1,1,1,1,9,0,2,6,4,3,10,,0,2,,,14,0,14,26,0,0,0,14,,159,26,41,20,16,92,,,21,31,20,11,,,,,1,1,1,1,1,0,85,2.24,14,14,14,14,2003-01-01
Public Class,com.jrefinery.chart.plot.FastScatterPlot,3,3,3,1,22,2,12,7,3,24,0,,0,0,,,12,8,12,77,0,2,0,10,,316,52,157,50,98,107,,,81,118,51,67,,,,,15,15,15,1,2,3,84,0.68,36,36,36,12,2003-01-01
Public Class,com.jrefinery.data.TimeSeriesCollection,1,1,1,1,14,1,5,7,3,15,0,,0,3,,,25,4,25,48,0,1,0,24,,414,68,149,55,82,197,,,75,110,54,56,,,,,4,4,4,1,3,3,84,1.32,36,34,37,25,2003-01-01
Public Class,com.jrefinery.chart.DrawableLegendItem,1,1,1,1,8,0,3,5,1,4,0,,0,0,,,14,7,14,26,0,0,0,14,,165,23,53,22,16,89,,,23,38,22,16,,,,,1,1,1,1,1,0,83,1.68,14,14,14,14,2003-01-01
Public Class,com.jrefinery.chart.renderer.HighLow,1,1,1,1,10,0,4,6,1,8,0,,0,2,,,14,7,14,26,0,1,0,13,,203,26,70,25,29,107,,,30,47,24,23,,,,,2,2,2,1,1,1,83,1.53,16,16,16,14,2003-01-01
Public Class,com.jrefinery.chart.renderer.HorizontalShapeRenderer,3,3,4,1,33,3,20,9,1,32,0,,0,7,,,9,4,9,94,0,1,0,8,,353,51,198,84,128,104,,,102,134,60,74,,,,,11,11,12,1,3,4,83,0.53,35,35,36,9,2003-01-01
Public Class,com.jrefinery.chart.renderer.StackedVerticalBarRenderer,3,3,3,1,27,2,17,7,1,22,0,,0,0,,,9,2,9,109,0,0,0,9,,271,30,161,58,100,80,,,73,103,43,60,,,,,18,18,19,1,5,5,83,0.5,29,29,30,9,2003-01-01
Public Class,com.jrefinery.chart.axis.HorizontalCategoryAxis,3,3,3,1,27,2,16,8,2,28,0,,0,1,,,20,3,20,86,0,4,2,14,,590,69,345,98,238,176,,,165,228,94,134,,,,,14,14,14,4,3,6,83,0.51,64,64,64,26,2003-01-01
Public Class,com.jrefinery.chart.demo.ThermometerDemo,2,2,2,1,38,2,31,5,1,27,0,,1,1,,,5,39,6,704,1,3,0,2,,367,63,229,52,195,75,,,162,186,62,124,,,,,3,3,4,1,5,2,82,0.33,12,12,14,6,2003-01-01
Public Abstract Class,com.jrefinery.chart.renderer.BarRenderer,1,1,1,1,11,0,4,6,1,8,2,,0,2,,,9,5,9,94,0,0,2,7,,139,22,45,22,16,72,,,21,31,18,13,,,,,1,1,1,1,3,0,82,1.6,9,9,9,9,2003-01-01
Public Class,com.jrefinery.chart.renderer.AreaXYRenderer,2,2,3,1,24,2,13,8,2,21,0,,0,5,,,10,8,10,87,0,0,0,10,,307,50,152,58,88,105,,,73,102,43,59,,,,,14,14,17,1,3,3,82,0.69,28,28,31,10,2003-01-01
Public Class,com.jrefinery.data.DefaultHighLowDataset,1,1,1,1,13,0,4,8,2,5,0,,1,0,,,12,7,13,36,0,0,0,13,,212,27,62,26,22,123,,,31,45,23,22,,,,,2,2,2,1,3,1,82,1.98,14,14,14,13,2003-01-01
Public Class,com.jrefinery.chart.demo.SampleXYSymbolicDataset,1,1,1,1,17,0,8,8,4,7,0,,3,0,,,17,8,20,43,0,1,0,19,,404,46,171,65,94,187,,,106,143,69,74,,,,,6,6,6,3,3,2,82,1.09,36,36,36,22,2003-01-01
Public Class,com.jrefinery.chart.demo.CompassDemo,1,1,1,1,28,2,20,5,1,27,0,,1,1,,,7,23,8,706,5,0,0,3,,327,55,195,42,158,77,,,107,128,46,82,,,,,4,4,4,1,5,1,81,0.39,14,14,14,8,2003-01-01
Public Class,com.jrefinery.chart.demo.Performance2,1,1,1,1,12,1,5,5,1,6,0,,1,0,,,10,2,11,23,0,0,0,11,,161,28,69,29,36,65,,,45,62,34,28,,,,,2,2,2,1,1,1,81,0.94,16,16,16,11,2003-01-01
Public Class,com.jrefinery.chart.renderer.LineAndShapeRenderer,3,3,3,1,25,1,15,8,1,28,0,,0,7,,,10,4,10,95,0,1,0,9,,309,40,171,63,107,98,,,84,117,49,68,,,,,11,11,12,1,3,4,81,0.57,32,32,33,10,2003-01-01
Public Class,com.jrefinery.data.Day,1,1,1,1,15,1,7,7,1,7,0,,1,4,,,17,1,18,44,0,0,0,18,,325,49,136,48,75,140,,,63,91,45,46,,,,,4,4,4,3,2,2,81,1.03,27,27,27,20,2003-01-01
Public Class,com.jrefinery.chart.axis.HorizontalColorBarAxis,2,2,2,1,26,2,16,7,2,23,0,,0,4,,,13,5,13,144,0,1,2,10,,396,56,226,72,161,118,,,119,156,65,91,,,,,13,13,13,1,5,5,81,0.52,36,36,36,13,2003-01-01
Public Class,com.jrefinery.chart.axis.VerticalColorBarAxis,2,2,2,1,26,2,15,7,2,25,0,,0,4,,,13,5,13,140,0,0,2,11,,391,61,216,69,156,119,,,118,152,62,90,,,,,12,12,12,1,5,4,81,0.55,33,33,33,13,2003-01-01
Public Class,com.jrefinery.data.DefaultIntervalCategoryDataset,2,2,2,1,19,2,8,8,2,10,0,,0,0,,,34,4,34,57,0,2,0,32,,719,114,307,74,183,298,,,113,185,69,116,,,,,9,9,10,3,3,4,81,0.97,71,71,81,36,2003-01-01
Public Class,com.jrefinery.data.JDBCXYDataset,4,3,4,1,25,1,16,7,3,21,0,,0,0,,,15,9,15,34,0,0,0,15,,435,45,255,42,170,136,,,116,163,40,123,,,,,48,26,48,1,2,5,81,0.53,69,47,70,15,2003-01-01
Public Class,com.jrefinery.chart.ChartUtilities,1,1,1,1,20,2,6,12,1,16,0,,21,2,,,0,0,21,33,0,0,0,21,,466,66,137,87,40,263,,,39,62,35,27,,,,,2,2,2,1,1,1,80,1.92,22,22,22,21,2003-01-01
Public Class,com.jrefinery.chart.axis.HorizontalSymbolicAxis,2,2,2,1,26,2,16,8,2,28,0,,0,1,,,14,5,14,145,0,0,2,12,,408,52,232,59,147,125,,,108,150,56,94,,,,,11,11,11,1,5,4,80,0.54,41,41,41,14,2003-01-01
Public Class,com.jrefinery.chart.axis.VerticalSymbolicAxis,2,2,2,1,24,2,14,8,2,28,0,,0,1,,,14,5,14,141,0,0,2,12,,389,53,210,57,130,127,,,103,142,55,87,,,,,11,11,11,1,5,4,80,0.6,38,38,38,14,2003-01-01
Public Class,com.jrefinery.chart.renderer.HorizontalBarRenderer3D,3,3,3,1,37,3,25,8,2,39,0,,0,3,,,13,5,13,116,0,0,0,13,,529,69,339,138,253,126,,,211,252,110,142,,,,,23,23,25,6,5,4,80,0.37,44,44,47,18,2003-01-01
Public Class,com.jrefinery.data.TimeSeriesTableModel,2,2,2,2,17,1,10,6,2,11,0,,0,0,,,11,5,11,39,0,0,0,11,,229,30,121,18,61,78,,,35,64,18,46,,,,,6,6,6,6,2,3,80,0.64,28,28,29,22,2003-01-01
Public Class,com.jrefinery.data.junit.MonthTests,1,1,1,1,11,1,6,3,1,8,0,,1,0,,,11,4,12,24,0,0,1,11,,174,30,88,31,52,56,,,50,66,31,35,,,,,4,4,4,1,2,1,79,0.64,15,15,15,12,2003-01-01
Public Class,com.jrefinery.data.junit.QuarterTests,1,1,1,1,11,1,6,3,1,8,0,,1,0,,,11,4,12,24,0,0,1,11,,174,30,88,31,52,56,,,50,66,31,35,,,,,4,4,4,1,2,1,79,0.64,15,15,15,12,2003-01-01
Class,com.jrefinery.chart.ui.LegendPropertyEditPanel,1,1,1,1,16,1,10,4,2,16,0,,0,0,,,13,7,13,711,0,4,0,9,,258,38,150,36,100,70,,,89,114,34,80,,,,,6,6,6,1,5,1,79,0.47,24,24,24,13,2003-01-01
Public Class,com.jrefinery.chart.ui.PlotPropertyEditPanel,3,3,3,1,23,2,15,5,2,23,0,,0,0,,,13,9,13,711,0,4,0,9,,347,53,212,49,145,83,,,121,163,47,116,,,,,12,12,12,1,5,2,79,0.39,41,41,41,13,2003-01-01
Public Abstract Class,com.jrefinery.chart.axis.CategoryAxis,1,1,1,1,10,0,3,6,1,3,2,,0,2,,,10,3,10,66,0,0,1,9,,133,20,38,16,16,76,,,22,30,16,14,,,,,1,1,1,1,2,0,78,2,10,10,10,10,2003-01-01
Public Class,com.jrefinery.chart.axis.VerticalCategoryAxis,2,2,2,1,22,2,11,8,2,19,0,,0,1,,,14,1,14,80,0,2,1,11,,341,48,166,54,107,127,,,78,111,49,62,,,,,5,5,5,1,3,3,78,0.77,32,32,32,14,2003-01-01
Public Abstract Class,com.jrefinery.chart.renderer.AbstractXYItemRenderer,2,2,2,1,19,2,9,7,2,20,11,,0,0,,,14,2,14,77,0,0,4,10,,294,46,137,73,75,111,,,67,89,50,39,,,,,4,4,4,1,2,2,78,0.81,29,29,29,14,2003-01-01
Public Class,com.jrefinery.chart.renderer.VerticalIntervalBarRenderer,2,2,2,1,31,3,19,8,2,30,0,,0,2,,,7,0,7,107,0,1,0,6,,246,31,143,67,94,72,,,72,92,47,45,,,,,9,9,9,1,5,3,78,0.5,19,19,19,7,2003-01-01
Public Class,com.jrefinery.chart.demo.MultiShapesXYDemo,2,2,3,1,33,2,23,7,1,23,0,,1,8,,,1,3,2,14,0,0,0,2,,238,27,108,44,71,105,,,66,84,43,41,,,,,4,4,5,1,2,2,77,0.97,5,5,6,2,2003-01-01
Public Class,com.jrefinery.chart.event.ChartChangeEvent,1,1,1,1,8,0,3,5,1,1,4,,0,3,,,7,2,7,22,0,0,0,7,,91,13,30,13,12,48,,,14,22,13,9,,,,,1,1,1,1,2,0,77,1.6,7,7,7,7,2003-01-01
Public Class,com.jrefinery.chart.demo.SampleXYZDataset,1,1,1,1,10,0,3,7,2,3,0,,0,0,,,6,3,6,29,0,0,0,6,,91,10,26,13,12,55,,,9,16,10,6,,,,,1,1,1,1,3,0,77,2.12,6,6,6,6,2003-01-01
Class,com.jrefinery.chart.ui.NumberAxisPropertyEditPanel,2,2,2,1,18,1,10,6,2,19,1,,0,0,,,13,10,13,730,0,2,0,11,,303,43,151,34,91,109,,,82,111,33,78,,,,,6,6,6,1,6,2,77,0.72,28,28,28,13,2003-01-01
Public Class,com.jrefinery.chart.demo.SampleYSymbolicDataset,1,1,1,1,17,0,8,8,3,9,0,,2,2,,,14,7,16,39,0,1,0,15,,334,42,142,53,81,150,,,89,118,56,62,,,,,6,6,6,3,3,2,77,1.06,28,28,28,18,2003-01-01
Public Class,com.jrefinery.chart.axis.DateTickUnit,2,1,2,1,14,0,5,7,1,5,0,,1,7,,,9,3,10,26,0,2,0,8,,189,29,69,22,42,91,,,40,53,22,31,,,,,8,2,8,1,2,1,76,1.32,24,12,24,10,2003-01-01
Public Class,com.jrefinery.data.XYSeries,1,1,1,1,14,1,5,7,1,12,0,,0,0,,,17,3,17,43,0,0,0,17,,276,39,104,28,53,133,,,46,74,30,44,,,,,6,6,6,1,2,3,76,1.28,27,27,27,17,2003-01-01
Public Class,com.jrefinery.chart.axis.VerticalNumberAxis,3,3,3,1,34,3,20,10,2,25,4,,0,1,,,13,1,13,127,0,0,3,10,,481,67,275,86,184,140,,,137,187,80,107,,,,,12,12,12,3,4,4,76,0.51,49,49,49,17,2003-01-01
Public Class,com.jrefinery.chart.renderer.VerticalBarRenderer3D,3,3,3,1,35,3,24,8,2,39,1,,0,3,,,14,3,14,114,0,0,0,14,,539,72,345,136,258,127,,,212,253,108,145,,,,,22,22,23,6,5,5,76,0.37,44,44,46,19,2003-01-01
Public Class,com.jrefinery.data.CombinedDataset,1,1,1,1,14,0,6,7,5,8,0,,0,0,,,25,1,25,48,0,3,0,22,,468,46,184,58,98,238,,,84,131,61,70,,,,,5,5,5,5,3,3,76,1.29,44,44,44,38,2003-01-01
Public Abstract Class,com.jrefinery.chart.LegendTitle,1,1,1,1,10,0,2,6,1,6,0,,0,0,,,4,2,4,39,0,0,0,4,,66,10,15,7,3,41,,,5,10,7,3,,,,,1,1,1,1,2,0,75,2.73,4,4,4,4,2003-01-01
Public Class,com.jrefinery.chart.Marker,1,1,1,1,9,0,3,5,1,4,1,,0,0,,,8,5,8,20,0,0,0,8,,113,16,36,15,12,61,,,17,26,14,12,,,,,1,1,1,1,1,0,75,1.69,8,8,8,8,2003-01-01
Public Class,com.jrefinery.chart.MeterLegend,4,4,6,1,52,5,33,13,1,26,0,,0,0,,,7,4,7,55,0,2,1,4,,393,54,241,67,197,102,,,141,168,60,108,,,,,22,22,29,5,3,4,75,0.42,34,31,42,13,2003-01-01
Public Class,com.jrefinery.chart.axis.HorizontalLogarithmicAxis,3,3,4,1,29,2,16,13,1,16,1,,0,2,,,13,3,13,144,0,0,4,9,,427,49,226,56,150,184,,,108,149,56,93,,,,,17,17,26,5,5,5,75,0.81,45,45,61,17,2003-01-01
Public Class,com.jrefinery.chart.axis.VerticalLogarithmicAxis,3,3,4,1,29,2,16,13,1,16,1,,0,2,,,15,4,15,142,0,0,4,11,,488,52,256,58,165,219,,,121,169,58,111,,,,,18,18,21,4,5,6,75,0.86,53,53,63,18,2003-01-01
Public Class,com.jrefinery.chart.demo.OverlaidCategoryChartDemo,2,2,2,1,46,6,34,5,1,24,0,,1,7,,,1,1,2,14,0,0,0,2,,141,25,93,37,82,23,,,81,86,35,51,,,,,3,3,3,1,2,2,75,0.25,4,4,4,2,2003-01-01
Public Class,com.jrefinery.chart.SeriesShapeFactory,3,1,3,1,26,1,12,13,2,6,0,,2,1,,,2,0,4,16,0,2,0,2,,124,10,52,10,41,62,,,29,35,10,25,,,,,11,2,11,1,1,1,75,1.19,14,5,14,4,2003-01-01
Public Class,com.jrefinery.chart.demo.SimpleIntervalXYDataset,1,1,1,1,10,0,3,6,2,4,0,,0,0,,,12,3,12,31,0,0,0,12,,156,18,47,16,21,91,,,21,34,16,18,,,,,1,1,1,1,2,0,75,1.94,12,12,12,12,2003-01-01
Public Class,com.jrefinery.chart.TextTitle,2,2,2,1,20,2,10,7,1,14,1,,0,2,,,16,3,16,51,0,0,1,15,,359,59,171,48,112,129,,,71,104,46,58,,,,,8,8,8,1,2,3,73,0.75,32,32,34,16,2003-01-01
Public Class,com.jrefinery.chart.demo.JFreeChartDemoBase,1,1,1,1,30,4,18,8,1,64,0,,0,2,,,38,2,38,50,0,0,0,38,,1282,226,736,419,645,327,,,542,587,353,234,,,,,4,4,5,1,1,2,73,0.44,44,44,45,38,2003-01-01
Public Class,com.jrefinery.chart.ui.ChartPropertyEditPanel,1,1,1,1,19,2,11,5,2,19,0,,0,0,,,9,5,9,707,0,1,0,8,,209,34,110,26,80,65,,,81,95,26,69,,,,,2,2,2,1,5,1,73,0.59,13,13,13,9,2003-01-01
Public Class,com.jrefinery.chart.axis.HorizontalNumberAxis,3,3,3,1,32,3,20,8,2,25,4,,0,1,,,17,2,17,131,0,2,3,12,,588,72,355,109,244,162,,,179,242,106,136,,,,,13,13,13,1,4,5,72,0.46,62,62,62,17,2003-01-01
Public Class,com.jrefinery.data.junit.TimeSeriesTests,1,1,1,1,18,2,12,3,1,12,0,,1,0,,,6,3,7,19,0,0,1,6,,150,28,89,20,58,33,,,49,63,20,43,,,,,4,4,4,1,2,1,71,0.37,13,13,13,7,2003-01-01
Public Class,com.jrefinery.chart.annotations.TextAnnotation,1,1,1,1,9,0,3,5,1,4,1,,0,2,,,4,3,4,16,0,0,1,3,,64,10,21,10,8,33,,,11,16,10,6,,,,,1,1,1,1,1,0,70,1.57,4,4,4,4,2003-01-01
Public Class,com.jrefinery.chart.event.ChartProgressEvent,1,1,1,1,8,0,3,5,1,1,0,,0,2,,,5,2,5,20,0,0,0,5,,69,10,23,10,9,36,,,11,17,10,7,,,,,1,1,1,1,2,0,70,1.57,5,5,5,5,2003-01-01
Public Class,com.jrefinery.chart.entity.ChartEntity,1,1,1,1,12,0,6,6,1,5,4,,0,0,,,14,3,14,26,0,2,0,12,,208,20,93,28,49,95,,,39,61,27,34,,,,,6,6,6,1,1,2,69,1.02,23,23,23,14,2003-01-01
